Hit_ID,Query_ID
tr|A8ACG5|A8ACG5_IGNH4,tr|I0A1E0|I0A1E0_FERFK
tr|A8AC12|A8AC12_IGNH4,tr|I0A1C2|I0A1C2_FERFK
tr|A8AA34|A8AA34_IGNH4,tr|I0A264|I0A264_FERFK
tr|A8ACA0|A8ACA0_IGNH4,tr|H9ZZY4|H9ZZY4_FERFK
tr|A8ABY4|A8ABY4_IGNH4,tr|H9ZZR9|H9ZZR9_FERFK
tr|A8ABC9|A8ABC9_IGNH4,tr|I0A182|I0A182_FERFK
sp|A8A8V6|ALBA_IGNH4,tr|I0A156|I0A156_FERFK
tr|A8A965|A8A965_IGNH4,tr|I0A2N7|I0A2N7_FERFK
tr|A8ACC0|A8ACC0_IGNH4,tr|H9ZZG9|H9ZZG9_FERFK
tr|A8ABK8|A8ABK8_IGNH4,tr|H9ZZA4|H9ZZA4_FERFK
tr|A8A9S6|A8A9S6_IGNH4,tr|H9ZZW7|H9ZZW7_FERFK
tr|A8AA39|A8AA39_IGNH4,tr|I0A1T6|I0A1T6_FERFK
tr|A8AAD4|A8AAD4_IGNH4,tr|H9ZZS9|H9ZZS9_FERFK
tr|A8ABL2|A8ABL2_IGNH4,tr|H9ZZ97|H9ZZ97_FERFK
tr|A8AA52|A8AA52_IGNH4,tr|I0A1P9|I0A1P9_FERFK
tr|A8ABS5|A8ABS5_IGNH4,tr|H9ZZZ6|H9ZZZ6_FERFK
tr|A8ABH0|A8ABH0_IGNH4,tr|H9ZZN4|H9ZZN4_FERFK
tr|A8A8N2|A8A8N2_IGNH4,tr|I0A166|I0A166_FERFK
tr|A8AAC7|A8AAC7_IGNH4,tr|I0A2W7|I0A2W7_FERFK
tr|A8ABD8|A8ABD8_IGNH4,tr|I0A240|I0A240_FERFK
tr|A8A8R2|A8A8R2_IGNH4,tr|I0A2I0|I0A2I0_FERFK
tr|A8AAT7|A8AAT7_IGNH4,tr|I0A1W6|I0A1W6_FERFK
tr|A8ABL3|A8ABL3_IGNH4,tr|I0A0R2|I0A0R2_FERFK
tr|A8A8D7|A8A8D7_IGNH4,tr|I0A049|I0A049_FERFK
tr|A8AAE7|A8AAE7_IGNH4,tr|I0A307|I0A307_FERFK
tr|A8ACE3|A8ACE3_IGNH4,tr|I0A2D8|I0A2D8_FERFK
tr|A8ABT5|A8ABT5_IGNH4,tr|H9ZZT4|H9ZZT4_FERFK
tr|A8A9G4|A8A9G4_IGNH4,tr|I0A1I3|I0A1I3_FERFK
tr|A8ABQ2|A8ABQ2_IGNH4,tr|I0A2P5|I0A2P5_FERFK
tr|A8A8E3|A8A8E3_IGNH4,tr|H9ZZM5|H9ZZM5_FERFK
tr|A8AC73|A8AC73_IGNH4,tr|H9ZZ53|H9ZZ53_FERFK
tr|A8A976|A8A976_IGNH4,tr|I0A014|I0A014_FERFK
tr|A8A8W7|A8A8W7_IGNH4,tr|I0A0E5|I0A0E5_FERFK
sp|A8A912|RL7A_IGNH4,tr|I0A0D4|I0A0D4_FERFK
sp|A8ABX6|PURL_IGNH4,tr|I0A0P6|I0A0P6_FERFK
sp|A8AC98|APGM_IGNH4,tr|I0A2B2|I0A2B2_FERFK
tr|A8AB71|A8AB71_IGNH4,tr|I0A071|I0A071_FERFK
tr|A8A8Q7|A8A8Q7_IGNH4,tr|H9ZZS2|H9ZZS2_FERFK
tr|A8A941|A8A941_IGNH4,tr|H9ZZZ2|H9ZZZ2_FERFK
sp|A8A8W3|RS4_IGNH4,tr|I0A0E9|I0A0E9_FERFK
tr|A8A8E6|A8A8E6_IGNH4,tr|I0A063|I0A063_FERFK
tr|A8AAK9|A8AAK9_IGNH4,tr|I0A068|I0A068_FERFK
tr|A8AAC8|A8AAC8_IGNH4,tr|H9ZZM8|H9ZZM8_FERFK
tr|A8A8J9|A8A8J9_IGNH4,tr|I0A206|I0A206_FERFK
tr|A8ABR5|A8ABR5_IGNH4,tr|I0A2L8|I0A2L8_FERFK
tr|A8AAD8|A8AAD8_IGNH4,tr|I0A2Z9|I0A2Z9_FERFK
tr|A8AC19|A8AC19_IGNH4,tr|I0A2Z6|I0A2Z6_FERFK
tr|A8AAD5|A8AAD5_IGNH4,tr|H9ZZT7|H9ZZT7_FERFK
tr|A8AC03|A8AC03_IGNH4,tr|I0A0I6|I0A0I6_FERFK
tr|A8AAT2|A8AAT2_IGNH4,tr|I0A277|I0A277_FERFK
tr|A8A9S4|A8A9S4_IGNH4,tr|I0A171|I0A171_FERFK
tr|A8AAC6|A8AAC6_IGNH4,tr|I0A1N1|I0A1N1_FERFK
tr|A8AB90|A8AB90_IGNH4,tr|I0A2H5|I0A2H5_FERFK
tr|A8AC83|A8AC83_IGNH4,tr|H9ZZI2|H9ZZI2_FERFK
tr|A8ABZ8|A8ABZ8_IGNH4,tr|I0A0I1|I0A0I1_FERFK
tr|A8AAZ3|A8AAZ3_IGNH4,tr|I0A0G6|I0A0G6_FERFK
tr|A8A9H7|A8A9H7_IGNH4,tr|I0A193|I0A193_FERFK
tr|A8ABI0|A8ABI0_IGNH4,tr|I0A037|I0A037_FERFK
sp|A8A9E3|SYP_IGNH4,tr|I0A1R8|I0A1R8_FERFK
tr|A8AB15|A8AB15_IGNH4,tr|I0A2A2|I0A2A2_FERFK
sp|A8AA61|DHYS_IGNH4,tr|I0A184|I0A184_FERFK
tr|A8A9I1|A8A9I1_IGNH4,tr|I0A0Q0|I0A0Q0_FERFK
tr|A8A8Q3|A8A8Q3_IGNH4,tr|I0A1A5|I0A1A5_FERFK
tr|A8ABC3|A8ABC3_IGNH4,tr|I0A1F5|I0A1F5_FERFK
sp|A8AC24|RFCL_IGNH4,tr|I0A2Z0|I0A2Z0_FERFK
tr|A8AA36|A8AA36_IGNH4,tr|H9ZZY5|H9ZZY5_FERFK
tr|A8A9B2|A8A9B2_IGNH4,tr|I0A059|I0A059_FERFK
tr|A8A8D4|A8A8D4_IGNH4,tr|I0A0A5|I0A0A5_FERFK
tr|A8A8Q1|A8A8Q1_IGNH4,tr|I0A1A7|I0A1A7_FERFK
tr|A8ABB3|A8ABB3_IGNH4,tr|I0A1G3|I0A1G3_FERFK
tr|A8ABT1|A8ABT1_IGNH4,tr|I0A0G0|I0A0G0_FERFK
tr|A8ACE7|A8ACE7_IGNH4,tr|I0A0S4|I0A0S4_FERFK
sp|A8A948|KAE1_IGNH4,tr|I0A2W4|I0A2W4_FERFK
tr|A8AAC2|A8AAC2_IGNH4,tr|I0A045|I0A045_FERFK
sp|A8AAR8|RL40_IGNH4,tr|I0A2T0|I0A2T0_FERFK
tr|A8A8J4|A8A8J4_IGNH4,tr|I0A095|I0A095_FERFK
tr|A8A9L6|A8A9L6_IGNH4,tr|I0A1K2|I0A1K2_FERFK
tr|A8AAJ3|A8AAJ3_IGNH4,tr|I0A269|I0A269_FERFK
tr|A8AAZ2|A8AAZ2_IGNH4,tr|I0A2R0|I0A2R0_FERFK
tr|A8AB04|A8AB04_IGNH4,tr|H9ZZQ9|H9ZZQ9_FERFK
tr|A8A8N5|A8A8N5_IGNH4,tr|I0A272|I0A272_FERFK
tr|A8ABX7|A8ABX7_IGNH4,tr|I0A164|I0A164_FERFK
tr|A8AA40|A8AA40_IGNH4,tr|I0A2M3|I0A2M3_FERFK
tr|A8A973|A8A973_IGNH4,tr|H9ZZQ6|H9ZZQ6_FERFK
tr|A8A9Z8|A8A9Z8_IGNH4,tr|I0A1A2|I0A1A2_FERFK
tr|A8ABY1|A8ABY1_IGNH4,tr|I0A2I7|I0A2I7_FERFK
tr|A8A928|A8A928_IGNH4,tr|I0A0T1|I0A0T1_FERFK
tr|A8ACG4|A8ACG4_IGNH4,tr|I0A1C9|I0A1C9_FERFK
tr|A8A8D6|A8A8D6_IGNH4,tr|I0A2D0|I0A2D0_FERFK
tr|A8AA03|A8AA03_IGNH4,tr|H9ZZH7|H9ZZH7_FERFK
tr|A8A916|A8A916_IGNH4,tr|H9ZZF3|H9ZZF3_FERFK
tr|A8AA01|A8AA01_IGNH4,tr|I0A1Q0|I0A1Q0_FERFK
tr|A8AAM5|A8AAM5_IGNH4,tr|I0A2X3|I0A2X3_FERFK
tr|A8AB30|A8AB30_IGNH4,tr|I0A1W7|I0A1W7_FERFK
tr|A8A9K7|A8A9K7_IGNH4,tr|I0A1J4|I0A1J4_FERFK
tr|A8A9F7|A8A9F7_IGNH4,tr|I0A002|I0A002_FERFK
sp|A8ACD2|RL14_IGNH4,tr|I0A0J3|I0A0J3_FERFK
tr|A8A9U1|A8A9U1_IGNH4,tr|I0A309|I0A309_FERFK
tr|A8A8Z3|A8A8Z3_IGNH4,tr|I0A2W8|I0A2W8_FERFK
tr|A8AC71|A8AC71_IGNH4,tr|I0A0L0|I0A0L0_FERFK
tr|A8ABC0|A8ABC0_IGNH4,tr|I0A296|I0A296_FERFK
tr|A8ABR4|A8ABR4_IGNH4,tr|I0A1P3|I0A1P3_FERFK
sp|A8AAK8|RL21_IGNH4,tr|I0A289|I0A289_FERFK
tr|A8ABX2|A8ABX2_IGNH4,tr|H9ZZC7|H9ZZC7_FERFK
tr|A8ABV0|A8ABV0_IGNH4,tr|H9ZZU0|H9ZZU0_FERFK
tr|A8A8T5|A8A8T5_IGNH4,tr|I0A060|I0A060_FERFK
tr|A8ABH6|A8ABH6_IGNH4,tr|I0A2S3|I0A2S3_FERFK
tr|A8AAB7|A8AAB7_IGNH4,tr|I0A1C0|I0A1C0_FERFK
tr|A8A9F0|A8A9F0_IGNH4,tr|I0A266|I0A266_FERFK
tr|A8AAS5|A8AAS5_IGNH4,tr|I0A0P5|I0A0P5_FERFK
tr|A8A9X3|A8A9X3_IGNH4,tr|I0A2Y0|I0A2Y0_FERFK
tr|A8ACF7|A8ACF7_IGNH4,tr|I0A028|I0A028_FERFK
tr|A8AB76|A8AB76_IGNH4,tr|I0A285|I0A285_FERFK
sp|A8ABZ9|RL30_IGNH4,tr|I0A0I2|I0A0I2_FERFK
tr|A8A9B5|A8A9B5_IGNH4,tr|I0A0P3|I0A0P3_FERFK
tr|A8AAJ9|A8AAJ9_IGNH4,tr|I0A2L2|I0A2L2_FERFK
sp|A8A8L4|DPCKG_IGNH4,tr|I0A0C4|I0A0C4_FERFK
tr|A8ABV1|A8ABV1_IGNH4,tr|H9ZZU1|H9ZZU1_FERFK
tr|A8AB34|A8AB34_IGNH4,tr|I0A1I8|I0A1I8_FERFK
sp|A8A8H6|PYRB_IGNH4,tr|H9ZZW6|H9ZZW6_FERFK
tr|A8A8E5|A8A8E5_IGNH4,tr|I0A2I4|I0A2I4_FERFK
tr|A8A9J5|A8A9J5_IGNH4,tr|I0A1F2|I0A1F2_FERFK
tr|A8A975|A8A975_IGNH4,tr|I0A282|I0A282_FERFK
tr|A8AAM1|A8AAM1_IGNH4,tr|I0A2P8|I0A2P8_FERFK
tr|A8A8F3|A8A8F3_IGNH4,tr|I0A2E2|I0A2E2_FERFK
tr|A8A9S0|A8A9S0_IGNH4,tr|H9ZZV5|H9ZZV5_FERFK
tr|A8A8K2|A8A8K2_IGNH4,tr|I0A2J8|I0A2J8_FERFK
tr|A8AA26|A8AA26_IGNH4,tr|H9ZZW3|H9ZZW3_FERFK
tr|A8A992|A8A992_IGNH4,tr|I0A0P8|I0A0P8_FERFK
tr|A8A8V1|A8A8V1_IGNH4,tr|I0A2L4|I0A2L4_FERFK
tr|A8ABQ4|A8ABQ4_IGNH4,tr|I0A2Q2|I0A2Q2_FERFK
tr|A8ABW9|A8ABW9_IGNH4,tr|I0A2B4|I0A2B4_FERFK
tr|A8A8H8|A8A8H8_IGNH4,tr|I0A0C7|I0A0C7_FERFK
tr|A8A8E9|A8A8E9_IGNH4,tr|I0A130|I0A130_FERFK
tr|A8ACB0|A8ACB0_IGNH4,tr|H9ZZ86|H9ZZ86_FERFK
tr|A8A9N2|A8A9N2_IGNH4,tr|I0A2Q6|I0A2Q6_FERFK
tr|A8A9A0|A8A9A0_IGNH4,tr|H9ZZN9|H9ZZN9_FERFK
tr|A8A9U9|A8A9U9_IGNH4,tr|H9ZZH1|H9ZZH1_FERFK
tr|A8ABM3|A8ABM3_IGNH4,tr|I0A2Y9|I0A2Y9_FERFK
tr|A8A9Z9|A8A9Z9_IGNH4,tr|I0A0U9|I0A0U9_FERFK
tr|A8AAP5|A8AAP5_IGNH4,tr|I0A0V2|I0A0V2_FERFK
tr|A8A8Z1|A8A8Z1_IGNH4,tr|I0A2X0|I0A2X0_FERFK
tr|A8A8F8|A8A8F8_IGNH4,tr|I0A167|I0A167_FERFK
tr|A8AAF3|A8AAF3_IGNH4,tr|I0A0D3|I0A0D3_FERFK
tr|A8AB70|A8AB70_IGNH4,tr|I0A0W1|I0A0W1_FERFK
tr|A8AAQ0|A8AAQ0_IGNH4,tr|H9ZZN1|H9ZZN1_FERFK
tr|A8AAB0|A8AAB0_IGNH4,tr|I0A1T1|I0A1T1_FERFK
tr|A8A964|A8A964_IGNH4,tr|I0A1F8|I0A1F8_FERFK
tr|A8A8K1|A8A8K1_IGNH4,tr|H9ZZ47|H9ZZ47_FERFK
tr|A8A9J8|A8A9J8_IGNH4,tr|I0A150|I0A150_FERFK
tr|A8AAT4|A8AAT4_IGNH4,tr|I0A276|I0A276_FERFK
tr|A8AB78|A8AB78_IGNH4,tr|H9ZZS6|H9ZZS6_FERFK
tr|A8A9U2|A8A9U2_IGNH4,tr|H9ZZX3|H9ZZX3_FERFK
tr|A8A8P0|A8A8P0_IGNH4,tr|I0A0Y6|I0A0Y6_FERFK
tr|A8AAA5|A8AAA5_IGNH4,tr|I0A1E9|I0A1E9_FERFK
tr|A8AAX5|A8AAX5_IGNH4,tr|I0A243|I0A243_FERFK
tr|A8A8Z2|A8A8Z2_IGNH4,tr|I0A2W9|I0A2W9_FERFK
tr|A8AB41|A8AB41_IGNH4,tr|I0A087|I0A087_FERFK
tr|A8AB21|A8AB21_IGNH4,tr|I0A0P9|I0A0P9_FERFK
tr|A8A8F4|A8A8F4_IGNH4,tr|I0A1J1|I0A1J1_FERFK
tr|A8ACD6|A8ACD6_IGNH4,tr|I0A0I9|I0A0I9_FERFK
tr|A8A8V2|A8A8V2_IGNH4,tr|I0A1T0|I0A1T0_FERFK
tr|A8ABE5|A8ABE5_IGNH4,tr|H9ZZ93|H9ZZ93_FERFK
tr|A8A967|A8A967_IGNH4,tr|I0A2N9|I0A2N9_FERFK
sp|A8A954|RS17E_IGNH4,tr|I0A1E5|I0A1E5_FERFK
sp|A8AB57|RL37_IGNH4,tr|I0A1I9|I0A1I9_FERFK
tr|A8ABW5|A8ABW5_IGNH4,tr|H9ZZB3|H9ZZB3_FERFK
tr|A8A8W8|A8A8W8_IGNH4,tr|I0A0E4|I0A0E4_FERFK
tr|A8A9E7|A8A9E7_IGNH4,tr|I0A0C0|I0A0C0_FERFK
tr|A8A8I2|A8A8I2_IGNH4,tr|I0A213|I0A213_FERFK
sp|A8A8W1|IXTPA_IGNH4,tr|I0A2W2|I0A2W2_FERFK
tr|A8AC64|A8AC64_IGNH4,tr|I0A1Y4|I0A1Y4_FERFK
tr|A8A901|A8A901_IGNH4,tr|I0A1U4|I0A1U4_FERFK
tr|A8A927|A8A927_IGNH4,tr|I0A0T2|I0A0T2_FERFK
tr|A8A8D9|A8A8D9_IGNH4,tr|I0A1X3|I0A1X3_FERFK
tr|A8AA21|A8AA21_IGNH4,tr|I0A0J6|I0A0J6_FERFK
tr|A8AB01|A8AB01_IGNH4,tr|I0A311|I0A311_FERFK
tr|A8A8U2|A8A8U2_IGNH4,tr|I0A0H3|I0A0H3_FERFK
tr|A8ABH8|A8ABH8_IGNH4,tr|H9ZZS8|H9ZZS8_FERFK
sp|A8AC00|RS5_IGNH4,tr|I0A0I3|I0A0I3_FERFK
tr|A8A9U7|A8A9U7_IGNH4,tr|H9ZZM4|H9ZZM4_FERFK
tr|A8A9H6|A8A9H6_IGNH4,tr|H9ZZR4|H9ZZR4_FERFK
tr|A8AA28|A8AA28_IGNH4,tr|H9ZZE5|H9ZZE5_FERFK
tr|A8A8Z5|A8A8Z5_IGNH4,tr|I0A2K4|I0A2K4_FERFK
tr|A8A8M8|A8A8M8_IGNH4,tr|I0A1X5|I0A1X5_FERFK
sp|A8ABE2|NTPTH_IGNH4,tr|I0A2K2|I0A2K2_FERFK
tr|A8A9D2|A8A9D2_IGNH4,tr|I0A096|I0A096_FERFK
tr|A8AC02|A8AC02_IGNH4,tr|I0A0I5|I0A0I5_FERFK
tr|A8AAY2|A8AAY2_IGNH4,tr|I0A2F2|I0A2F2_FERFK
tr|A8AA56|A8AA56_IGNH4,tr|I0A0R6|I0A0R6_FERFK
tr|A8ACE5|A8ACE5_IGNH4,tr|I0A159|I0A159_FERFK
tr|A8ABJ6|A8ABJ6_IGNH4,tr|I0A1N0|I0A1N0_FERFK
tr|A8A915|A8A915_IGNH4,tr|I0A1E3|I0A1E3_FERFK
tr|A8A9N8|A8A9N8_IGNH4,tr|I0A1Q1|I0A1Q1_FERFK
tr|A8ABF4|A8ABF4_IGNH4,tr|I0A199|I0A199_FERFK
tr|A8AAY4|A8AAY4_IGNH4,tr|H9ZZJ5|H9ZZJ5_FERFK
tr|A8ABI8|A8ABI8_IGNH4,tr|I0A026|I0A026_FERFK
tr|A8ACG2|A8ACG2_IGNH4,tr|H9ZZF6|H9ZZF6_FERFK
tr|A8AAS1|A8AAS1_IGNH4,tr|I0A1K4|I0A1K4_FERFK
tr|A8ABK0|A8ABK0_IGNH4,tr|I0A1G1|I0A1G1_FERFK
tr|A8A9K0|A8A9K0_IGNH4,tr|H9ZZ69|H9ZZ69_FERFK
tr|A8A987|A8A987_IGNH4,tr|I0A2Z8|I0A2Z8_FERFK
tr|A8ABN1|A8ABN1_IGNH4,tr|H9ZZG7|H9ZZG7_FERFK
tr|A8A8N8|A8A8N8_IGNH4,tr|I0A0Y8|I0A0Y8_FERFK
tr|A8A969|A8A969_IGNH4,tr|I0A2P1|I0A2P1_FERFK
tr|A8ABY3|A8ABY3_IGNH4,tr|I0A2I5|I0A2I5_FERFK
tr|A8A8K7|A8A8K7_IGNH4,tr|I0A1T9|I0A1T9_FERFK
tr|A8A904|A8A904_IGNH4,tr|I0A1I6|I0A1I6_FERFK
tr|A8ABG7|A8ABG7_IGNH4,tr|I0A1W9|I0A1W9_FERFK
tr|A8AC60|A8AC60_IGNH4,tr|H9ZZZ7|H9ZZZ7_FERFK
tr|A8A8U0|A8A8U0_IGNH4,tr|H9ZZX7|H9ZZX7_FERFK
tr|A8AAE3|A8AAE3_IGNH4,tr|I0A0B5|I0A0B5_FERFK
tr|A8A9M9|A8A9M9_IGNH4,tr|I0A0L2|I0A0L2_FERFK
tr|A8A9W8|A8A9W8_IGNH4,tr|H9ZZN8|H9ZZN8_FERFK
tr|A8A9K3|A8A9K3_IGNH4,tr|H9ZZP3|H9ZZP3_FERFK
tr|A8AAY0|A8AAY0_IGNH4,tr|I0A0P7|I0A0P7_FERFK
tr|A8ABT4|A8ABT4_IGNH4,tr|I0A2J5|I0A2J5_FERFK
tr|A8AAC0|A8AAC0_IGNH4,tr|I0A1K6|I0A1K6_FERFK
tr|A8A9C4|A8A9C4_IGNH4,tr|I0A1W4|I0A1W4_FERFK
sp|A8AB58|PSB2_IGNH4,tr|I0A1U6|I0A1U6_FERFK
tr|A8A8V3|A8A8V3_IGNH4,tr|I0A219|I0A219_FERFK
tr|A8AAP4|A8AAP4_IGNH4,tr|I0A2X7|I0A2X7_FERFK
tr|A8AAJ0|A8AAJ0_IGNH4,tr|I0A2V5|I0A2V5_FERFK
tr|A8ABN2|A8ABN2_IGNH4,tr|H9ZZV4|H9ZZV4_FERFK
tr|A8ABS3|A8ABS3_IGNH4,tr|I0A0I0|I0A0I0_FERFK
tr|A8A8L0|A8A8L0_IGNH4,tr|H9ZZF0|H9ZZF0_FERFK
tr|A8A8F9|A8A8F9_IGNH4,tr|H9ZZ50|H9ZZ50_FERFK
tr|A8AC50|A8AC50_IGNH4,tr|I0A258|I0A258_FERFK
tr|A8A933|A8A933_IGNH4,tr|I0A1I5|I0A1I5_FERFK
tr|A8A989|A8A989_IGNH4,tr|I0A1D9|I0A1D9_FERFK
sp|A8A8M4|RFRNP_IGNH4,tr|I0A2M6|I0A2M6_FERFK
tr|A8A926|A8A926_IGNH4,tr|I0A0T3|I0A0T3_FERFK
tr|A8A9Y6|A8A9Y6_IGNH4,tr|I0A267|I0A267_FERFK
tr|A8ABD5|A8ABD5_IGNH4,tr|I0A292|I0A292_FERFK
sp|A8AAJ8|SRP19_IGNH4,tr|I0A2K7|I0A2K7_FERFK
sp|A8ABZ0|OMP1_IGNH4,tr|H9ZZ76|H9ZZ76_FERFK
tr|A8AC72|A8AC72_IGNH4,tr|I0A144|I0A144_FERFK
tr|A8ABX1|A8ABX1_IGNH4,tr|I0A312|I0A312_FERFK
tr|A8AAS9|A8AAS9_IGNH4,tr|I0A2C8|I0A2C8_FERFK
tr|A8A9M1|A8A9M1_IGNH4,tr|H9ZZZ1|H9ZZZ1_FERFK
sp|A8ABJ8|TRM56_IGNH4,tr|I0A1F9|I0A1F9_FERFK
tr|A8A8Q0|A8A8Q0_IGNH4,tr|I0A2V8|I0A2V8_FERFK
sp|A8A968|RL31_IGNH4,tr|I0A2P0|I0A2P0_FERFK
sp|A8A9P0|TDXH_IGNH4,tr|I0A1P8|I0A1P8_FERFK
tr|A8A8V8|A8A8V8_IGNH4,tr|I0A226|I0A226_FERFK
tr|A8A9C6|A8A9C6_IGNH4,tr|I0A0N8|I0A0N8_FERFK
tr|A8AAF4|A8AAF4_IGNH4,tr|I0A0D2|I0A0D2_FERFK
tr|A8ABK7|A8ABK7_IGNH4,tr|H9ZZA3|H9ZZA3_FERFK
tr|A8ACB3|A8ACB3_IGNH4,tr|I0A2E0|I0A2E0_FERFK
tr|A8AB86|A8AB86_IGNH4,tr|I0A129|I0A129_FERFK
tr|A8AB95|A8AB95_IGNH4,tr|I0A293|I0A293_FERFK
tr|A8ABQ8|A8ABQ8_IGNH4,tr|I0A139|I0A139_FERFK
tr|A8A9X2|A8A9X2_IGNH4,tr|I0A2Y2|I0A2Y2_FERFK
tr|A8AA88|A8AA88_IGNH4,tr|I0A100|I0A100_FERFK
sp|A8ACB1|OTC_IGNH4,tr|I0A1N8|I0A1N8_FERFK
sp|A8A9U0|EF1B_IGNH4,tr|I0A043|I0A043_FERFK
tr|A8A8X6|A8A8X6_IGNH4,tr|I0A077|I0A077_FERFK
tr|A8ABQ9|A8ABQ9_IGNH4,tr|I0A2K3|I0A2K3_FERFK
sp|A8ACD3|RL24_IGNH4,tr|I0A0J2|I0A0J2_FERFK
tr|A8A8E1|A8A8E1_IGNH4,tr|I0A262|I0A262_FERFK
tr|A8AC82|A8AC82_IGNH4,tr|H9ZZW8|H9ZZW8_FERFK
tr|A8A8X1|A8A8X1_IGNH4,tr|I0A1D0|I0A1D0_FERFK
tr|A8ACB8|A8ACB8_IGNH4,tr|I0A2K1|I0A2K1_FERFK
sp|A8A8J3|DNAG_IGNH4,tr|I0A2G5|I0A2G5_FERFK
tr|A8A9R9|A8A9R9_IGNH4,tr|H9ZZL7|H9ZZL7_FERFK
tr|A8ABS2|A8ABS2_IGNH4,tr|I0A0H9|I0A0H9_FERFK
tr|A8AA82|A8AA82_IGNH4,tr|I0A0T6|I0A0T6_FERFK
tr|A8A9T7|A8A9T7_IGNH4,tr|H9ZZK1|H9ZZK1_FERFK
tr|A8A8X5|A8A8X5_IGNH4,tr|I0A168|I0A168_FERFK
tr|A8A9K9|A8A9K9_IGNH4,tr|I0A1J3|I0A1J3_FERFK
tr|A8AB53|A8AB53_IGNH4,tr|I0A0Y5|I0A0Y5_FERFK
tr|A8A9X5|A8A9X5_IGNH4,tr|I0A2R8|I0A2R8_FERFK
sp|A8ABM7|DTDA_IGNH4,tr|I0A216|I0A216_FERFK
tr|A8AB36|A8AB36_IGNH4,tr|I0A2C3|I0A2C3_FERFK
tr|A8A8J0|A8A8J0_IGNH4,tr|I0A208|I0A208_FERFK
tr|A8A931|A8A931_IGNH4,tr|I0A0S7|I0A0S7_FERFK
tr|A8A9N0|A8A9N0_IGNH4,tr|I0A1H7|I0A1H7_FERFK
tr|A8AAY5|A8AAY5_IGNH4,tr|I0A2A8|I0A2A8_FERFK
tr|A8A8V4|A8A8V4_IGNH4,tr|I0A118|I0A118_FERFK
tr|A8A9M7|A8A9M7_IGNH4,tr|H9ZZE8|H9ZZE8_FERFK
tr|A8A8S6|A8A8S6_IGNH4,tr|I0A090|I0A090_FERFK
tr|A8A9E9|A8A9E9_IGNH4,tr|I0A242|I0A242_FERFK
sp|A8AAJ4|NOP10_IGNH4,tr|I0A270|I0A270_FERFK
sp|A8A8T2|SYL_IGNH4,tr|I0A2L3|I0A2L3_FERFK
sp|A8A8L8|SUCC_IGNH4,tr|I0A048|I0A048_FERFK
tr|A8AAW9|A8AAW9_IGNH4,tr|I0A015|I0A015_FERFK
tr|A8AB56|A8AB56_IGNH4,tr|I0A1J0|I0A1J0_FERFK
tr|A8AAB2|A8AAB2_IGNH4,tr|I0A1S9|I0A1S9_FERFK
tr|A8AAS6|A8AAS6_IGNH4,tr|H9ZZI0|H9ZZI0_FERFK
tr|A8AB11|A8AB11_IGNH4,tr|H9ZZ46|H9ZZ46_FERFK
tr|A8AB51|A8AB51_IGNH4,tr|H9ZZK9|H9ZZK9_FERFK
tr|A8ABZ7|A8ABZ7_IGNH4,tr|I0A0G9|I0A0G9_FERFK
tr|A8A9U6|A8A9U6_IGNH4,tr|I0A2T2|I0A2T2_FERFK
tr|A8A978|A8A978_IGNH4,tr|I0A084|I0A084_FERFK
tr|A8A8V5|A8A8V5_IGNH4,tr|I0A119|I0A119_FERFK
tr|A8AAY7|A8AAY7_IGNH4,tr|I0A0B0|I0A0B0_FERFK
tr|A8A9A3|A8A9A3_IGNH4,tr|H9ZZZ5|H9ZZZ5_FERFK
tr|A8ABC6|A8ABC6_IGNH4,tr|I0A101|I0A101_FERFK
sp|A8ABJ9|TFE_IGNH4,tr|I0A1G0|I0A1G0_FERFK
tr|A8AAL7|A8AAL7_IGNH4,tr|I0A315|I0A315_FERFK
tr|A8ABN7|A8ABN7_IGNH4,tr|I0A248|I0A248_FERFK
tr|A8ABN8|A8ABN8_IGNH4,tr|I0A247|I0A247_FERFK
tr|A8A9Y1|A8A9Y1_IGNH4,tr|I0A250|I0A250_FERFK
tr|A8AAI1|A8AAI1_IGNH4,tr|I0A0K7|I0A0K7_FERFK
tr|A8A8M7|A8A8M7_IGNH4,tr|I0A2D2|I0A2D2_FERFK
tr|A8A9Z6|A8A9Z6_IGNH4,tr|I0A0D9|I0A0D9_FERFK
tr|A8AAZ4|A8AAZ4_IGNH4,tr|I0A2I3|I0A2I3_FERFK
tr|A8ABN4|A8ABN4_IGNH4,tr|I0A0S3|I0A0S3_FERFK
tr|A8AB24|A8AB24_IGNH4,tr|I0A225|I0A225_FERFK
tr|A8AB31|A8AB31_IGNH4,tr|H9ZZG2|H9ZZG2_FERFK
tr|A8A9S1|A8A9S1_IGNH4,tr|I0A1Z4|I0A1Z4_FERFK
sp|A8AB06|SYR_IGNH4,tr|H9ZZI3|H9ZZI3_FERFK
tr|A8ABS0|A8ABS0_IGNH4,tr|I0A1V4|I0A1V4_FERFK
tr|A8AB42|A8AB42_IGNH4,tr|I0A0K6|I0A0K6_FERFK
tr|A8A920|A8A920_IGNH4,tr|I0A2I1|I0A2I1_FERFK
tr|A8ABR0|A8ABR0_IGNH4,tr|I0A158|I0A158_FERFK
tr|A8A9E0|A8A9E0_IGNH4,tr|I0A111|I0A111_FERFK
tr|A8AA58|A8AA58_IGNH4,tr|H9ZZU2|H9ZZU2_FERFK
