Hit_ID,Query_ID
AAS61564,ABX85581
AAS61563,ABX88651
AAS61562,ABX86782
AAS61561,ABX87334
AAS61560,ABX86030
AAS61559,ABX86408
AAS61557,ABX86136
AAS61556,ABX86564
AAS61555,ABX88551
AAS61553,ABX88197
AAS61552,ABX87385
AAS61551,ABX86652
AAS61549,ABX88139
AAS61547,ABX86324
AAS61546,ABX85190
AAS61545,ABX87308
AAS61544,ABX86009
AAS61543,ABX87529
AAS61542,ABX86108
AAS61541,ABX88321
AAS61540,ABX86934
AAS61539,ABX87503
AAS61538,ABX86062
AAS61537,ABX85209
AAS61536,ABX85607
AAS61535,ABX86684
AAS61534,ABX85193
AAS61533,ABX85389
AAS61532,ABX86552
AAS61531,ABX86135
AAS61530,ABX86172
AAS61529,ABX85421
AAS61528,ABX87909
AAS61527,ABX87444
AAS61526,ABX87173
AAS61525,ABX87693
AAS61524,ABX86288
AAS61523,ABX85984
AAS61522,ABX87382
AAS61521,ABX87586
AAS61519,ABX88121
AAS61518,ABX87650
AAS61517,ABX87224
AAS61516,ABX88486
AAS61515,ABX86680
AAS61514,ABX86310
AAS61513,ABX87530
AAS61512,ABX87015
AAS61511,ABX86470
AAS61510,ABX86051
AAS61509,ABX85903
AAS61508,ABX85720
AAS61507,ABX85082
AAS61506,ABX88254
AAS61505,ABX88477
AAS61504,ABX88052
AAS61503,ABX87672
AAS61502,ABX87246
AAS61501,ABX86450
AAS61500,ABX85922
AAS61499,ABX85878
AAS61498,ABX87275
AAS61497,ABX86874
AAS61494,ABX86541
AAS61493,ABX86105
AAS61492,ABX85113
AAS61491,ABX88422
AAS61490,ABX85734
AAS61489,ABX87283
AAS61488,ABX86710
AAS61487,ABX88441
AAS61486,ABX87801
AAS61485,ABX86604
AAS61484,ABX86053
AAS61483,ABX87284
AAS61482,ABX86789
AAS61480,ABX86584
AAS61479,ABX86194
AAS61478,ABX85100
AAS61477,ABX86644
AAS61476,ABX87945
AAS61475,ABX86864
AAS61474,ABX88288
AAS61473,ABX87357
AAS61471,ABX87964
AAS61469,ABX84994
AAS61466,ABX87338
AAS61465,ABX86926
AAS61464,ABX87737
AAS61463,ABX88287
AAS61462,ABX85532
AAS61461,ABX85087
AAS61460,ABX84941
AAS61459,ABX86434
AAS61458,ABX86416
AAS61457,ABX84973
AAS61455,ABX88062
AAS61454,ABX88489
AAS61839,ABX87635
AAS61840,ABX86383
AAS61841,ABX85857
AAS61843,ABX87099
AAS61844,ABX87647
AAS61845,ABX85956
AAS61846,ABX85292
AAS61847,ABX87771
AAS61848,ABX85460
AAS61849,ABX86996
AAS61850,ABX88508
AAS61851,ABX86790
AAS61852,ABX87408
AAS61853,ABX87933
AAS61854,ABX88497
AAS61855,ABX85164
AAS61856,ABX85673
AAS61857,ABX86458
AAS61858,ABX86900
AAS61859,ABX86899
AAS61860,ABX86462
AAS61861,ABX86307
AAS61862,ABX85882
AAS61863,ABX85527
AAS61864,ABX85775
AAS61865,ABX85050
AAS61866,ABX88336
AAS61867,ABX88575
AAS61869,ABX88316
AAS61870,ABX85210
AAS61729,ABX85887
AAS61728,ABX87082
AAS61727,ABX87029
AAS61726,ABX85466
AAS61724,ABX85614
AAS61723,ABX85143
AAS61722,ABX88671
AAS61721,ABX86605
AAS61720,ABX86073
AAS61719,ABX85752
AAS61716,ABX87959
AAS61715,ABX86916
AAS61714,ABX87311
AAS61713,ABX86064
AAS61712,ABX86593
AAS61709,ABX86255
AAS61708,ABX86685
AAS61707,ABX85309
AAS61706,ABX85684
AAS61705,ABX88315
AAS61704,ABX86873
AAS61703,ABX85110
AAS61702,ABX86588
AAS61701,ABX88351
AAS61700,ABX87955
AAS61699,ABX86903
AAS61698,ABX88393
AAS61697,ABX88291
AAS61696,ABX85222
AAS61694,ABX85244
AAS61693,ABX85790
AAS61692,ABX86093
AAS61691,ABX85198
AAS61690,ABX85609
AAS62474,ABX86353
AAS62475,ABX85797
AAS62476,ABX87361
AAS62477,ABX86834
AAS62478,ABX87259
AAS62480,ABX85737
AAS62481,ABX87499
AAS62482,ABX86122
AAS62483,ABX86527
AAS62484,ABX85316
AAS62485,ABX86706
AAS62486,ABX85914
AAS62487,ABX85582
AAS62488,ABX85185
AAS62489,ABX84883
AAS62490,ABX85411
AAS62493,ABX84913
AAS62494,ABX85407
AAS62496,ABX88039
AAS62497,ABX88226
AAS62498,ABX87508
AAS62499,ABX87764
AAS62500,ABX85343
AAS62501,ABX84938
AAS62503,ABX87537
AAS62504,ABX87127
AAS62505,ABX88460
AAS62506,ABX87651
AAS62509,ABX86201
AAS62510,ABX87721
AAS62511,ABX87609
AAS62513,ABX87140
AAS62514,ABX87564
AAS62515,ABX86040
AAS62516,ABX86447
AAS62517,ABX84957
AAS62518,ABX88151
AAS62519,ABX87607
AAS62520,ABX85940
AAS62521,ABX86320
AAS62522,ABX84946
AAS62523,ABX85279
AAS62524,ABX88458
AAS62525,ABX87715
AAS62526,ABX85866
AAS62527,ABX85645
AAS62528,ABX84933
AAS62529,ABX88221
AAS62530,ABX87935
AAS62531,ABX87396
AAS62532,ABX87792
AAS62533,ABX86291
AAS62534,ABX87027
AAS62535,ABX85040
AAS62536,ABX85454
AAS62537,ABX88045
AAS62538,ABX86740
AAS62539,ABX87069
AAS62540,ABX85655
AAS62541,ABX86923
AAS62542,ABX85255
AAS62543,ABX86540
AAS62544,ABX87791
AAS62545,ABX85690
AAS62546,ABX87968
AAS62547,ABX85574
AAS62548,ABX86883
AAS62550,ABX86741
AAS62551,ABX87418
AAS62552,ABX88553
AAS62553,ABX86235
AAS62554,ABX85276
AAS62555,ABX85334
AAS62556,ABX88476
AAS62557,ABX84975
AAS62558,ABX87174
AAS62559,ABX88672
AAS62560,ABX86004
AAS62561,ABX87548
AAS62562,ABX84956
AAS62563,ABX85315
AAS62564,ABX87895
AAS62565,ABX85431
AAS62566,ABX87484
AAS62567,ABX85294
AAS62569,ABX88307
AAS62570,ABX86502
AAS62571,ABX86805
AAS62572,ABX85563
AAS62574,ABX87989
AAS62575,ABX88663
AAS62577,ABX87171
AAS62578,ABX87594
AAS62579,ABX85972
AAS62580,ABX86503
AAS62582,ABX84940
AAS62583,ABX85221
AAS61338,ABX87973
AAS61339,ABX88543
AAS61340,ABX86125
AAS61341,ABX87845
AAS61342,ABX88227
AAS61343,ABX86983
AAS61344,ABX86233
AAS61346,ABX88334
AAS61347,ABX87785
AAS61348,ABX87479
AAS61349,ABX88207
AAS61350,ABX88115
AAS61351,ABX85434
AAS61352,ABX84918
AAS61353,ABX86550
AAS61354,ABX86137
AAS61355,ABX87389
AAS61356,ABX87215
AAS61357,ABX86660
AAS61358,ABX86504
AAS61359,ABX85847
AAS61360,ABX87620
AAS61361,ABX87091
AAS61363,ABX88643
AAS61364,ABX88107
AAS61366,ABX85396
AAS61367,ABX85072
AAS61368,ABX87676
AAS61369,ABX87639
AAS61370,ABX88044
AAS61371,ABX88470
AAS61372,ABX84958
AAS61373,ABX85853
AAS61374,ABX87106
AAS61375,ABX87513
AAS61376,ABX88491
AAS61377,ABX86594
AAS61378,ABX87377
AAS61379,ABX87898
AAS61380,ABX88196
AAS61381,ABX85585
AAS61382,ABX86148
AAS61383,ABX86152
AAS61385,ABX86951
AAS61386,ABX85842
AAS61387,ABX87494
AAS61388,ABX87662
AAS61392,ABX88183
AAS61395,ABX86599
AAS61396,ABX86101
AAS61397,ABX87489
AAS61398,ABX86833
AAS61399,ABX88326
AAS61401,ABX85813
AAS61403,ABX87720
AAS61405,ABX85698
AAS61406,ABX88530
AAS61407,ABX87996
AAS61408,ABX87678
AAS63444,ABX87261
AAS63445,ABX88073
AAS63446,ABX85206
AAS63447,ABX85749
AAS63448,ABX86210
AAS63449,ABX84950
AAS63450,ABX87477
AAS63451,ABX85851
AAS63452,ABX88300
AAS63453,ABX87175
AAS58753,ABX86156
AAS62638,ABX88283
AAS62640,ABX85991
AAS62641,ABX86337
AAS62643,ABX85450
AAS62644,ABX88090
AAS62645,ABX88656
AAS61131,ABX86347
AAS61132,ABX87138
AAS61133,ABX88635
AAS61134,ABX87838
AAS61453,ABX87374
AAS61452,ABX86997
AAS61451,ABX86553
AAS61450,ABX86054
AAS61449,ABX86334
AAS61448,ABX86758
AAS61447,ABX85520
AAS61446,ABX84965
AAS61445,ABX88395
AAS61444,ABX87549
AAS61443,ABX88148
AAS61442,ABX86766
AAS61441,ABX84917
AAS61440,ABX86157
AAS61439,ABX86573
AAS61438,ABX87900
AAS61437,ABX86215
AAS61436,ABX87322
AAS61435,ABX87705
AAS61434,ABX87874
AAS61433,ABX88415
AAS61432,ABX85522
AAS61431,ABX85151
AAS61429,ABX85921
AAS61428,ABX87111
AAS61427,ABX87540
AAS61426,ABX88174
AAS61425,ABX87619
AAS61424,ABX86468
AAS61423,ABX86917
AAS61422,ABX85711
AAS61421,ABX88127
AAS61420,ABX85667
AAS61419,ABX88406
AAS61418,ABX87051
AAS61417,ABX85954
AAS61416,ABX88104
AAS61415,ABX86729
AAS61414,ABX85364
AAS61830,ABX85632
AAS61829,ABX86216
AAS61828,ABX86714
AAS61827,ABX87270
AAS61826,ABX85883
AAS61825,ABX88399
AAS61824,ABX87053
AAS61823,ABX87161
AAS61821,ABX85758
AAS61820,ABX88443
AAS61819,ABX88515
AAS61818,ABX87849
AAS61801,ABX88349
AAS61800,ABX87698
AAS61799,ABX86771
AAS61798,ABX87704
AAS61797,ABX88262
AAS61796,ABX88066
AAS61795,ABX88604
AAS61792,ABX85029
AAS61791,ABX87225
AAS61789,ABX87739
AAS61788,ABX87440
AAS61787,ABX86937
AAS61786,ABX85705
AAS61785,ABX85405
AAS61784,ABX87919
AAS61783,ABX86924
AAS61782,ABX87543
AAS61781,ABX87226
AAS61780,ABX86241
AAS61779,ABX85079
AAS61778,ABX86343
AAS61777,ABX85372
AAS61776,ABX85669
AAS61775,ABX87221
AAS61774,ABX88452
AAS61773,ABX84949
AAS61772,ABX85399
AAS61771,ABX86483
AAS61770,ABX86807
AAS61769,ABX87520
AAS61768,ABX85722
AAS61766,ABX85886
AAS61765,ABX86574
AAS61764,ABX87251
AAS61763,ABX87588
AAS61762,ABX87578
AAS61761,ABX86063
AAS61758,ABX87756
AAS61757,ABX88552
AAS61755,ABX87471
AAS61754,ABX87155
AAS61752,ABX87816
AAS61749,ABX86289
AAS61748,ABX85865
AAS61747,ABX86204
AAS61746,ABX86809
AAS61745,ABX86370
AAS61744,ABX85933
AAS61743,ABX86821
AAS61741,ABX87894
AAS61740,ABX88565
AAS61739,ABX85801
AAS61738,ABX85788
AAS61737,ABX86044
AAS61874,ABX86006
AAS61877,ABX85360
AAS61879,ABX87949
AAS61880,ABX88532
AAS61881,ABX88015
AAS61882,ABX86648
AAS61883,ABX86097
AAS61884,ABX85792
AAS61885,ABX85240
AAS61886,ABX88274
AAS61887,ABX87744
AAS61888,ABX87467
AAS61890,ABX85291
AAS61892,ABX88363
AAS61893,ABX86780
AAS61894,ABX87539
AAS61895,ABX85959
AAS61897,ABX85188
AAS61898,ABX86493
AAS61899,ABX85628
AAS61900,ABX85380
AAS61901,ABX84925
AAS61902,ABX88103
AAS61903,ABX87328
AAS61904,ABX87129
AAS61905,ABX86556
AAS61906,ABX88449
AAS61907,ABX86985
AAS61908,ABX87527
AAS61909,ABX86219
AAS61910,ABX85254
AAS61912,ABX85512
AAS61913,ABX87741
AAS61915,ABX88022
AAS61916,ABX88547
AAS61917,ABX85019
AAS61918,ABX85108
AAS61920,ABX85913
AAS61921,ABX86340
AAS61922,ABX85085
AAS61923,ABX85479
AAS61924,ABX87854
AAS61925,ABX88401
AAS61926,ABX86876
AAS61927,ABX87665
AAS61928,ABX88684
AAS61929,ABX87096
AAS62209,ABX86354
AAS62208,ABX85015
AAS62206,ABX88027
AAS62205,ABX88011
AAS62203,ABX85745
AAS62202,ABX87976
AAS62201,ABX88648
AAS62200,ABX87156
AAS62199,ABX85833
AAS62198,ABX86367
AAS62197,ABX84979
AAS62196,ABX85376
AAS62195,ABX85422
AAS62193,ABX85879
AAS62192,ABX88505
AAS62191,ABX85076
AAS62149,ABX87688
AAS62150,ABX84897
AAS62152,ABX86116
AAS62154,ABX87056
AAS58738,ABX85263
AAS62332,ABX85273
AAS62331,ABX85725
AAS62330,ABX86162
AAS62328,ABX88522
AAS62327,ABX87035
AAS62326,ABX85412
AAS62325,ABX87876
AAS62324,ABX85794
AAS62323,ABX86374
AAS62322,ABX85094
AAS62321,ABX87608
AAS62320,ABX87883
AAS62319,ABX85665
AAS62316,ABX85016
AAS62315,ABX87375
AAS62314,ABX85889
AAS62312,ABX85317
AAS62311,ABX85676
AAS62233,ABX85721
AAS62234,ABX88113
AAS62235,ABX86763
AAS62236,ABX85161
AAS62238,ABX86567
AAS62239,ABX86151
AAS62240,ABX85768
AAS62241,ABX84888
AAS62242,ABX86589
AAS62243,ABX86056
AAS62245,ABX85245
AAS62246,ABX87213
AAS62247,ABX88200
AAS62248,ABX85704
AAS62249,ABX88087
AAS62250,ABX88295
AAS62251,ABX86784
AAS62252,ABX87493
AAS62253,ABX86160
AAS62254,ABX85953
AAS62255,ABX86497
AAS62256,ABX87085
AAS62258,ABX87865
AAS62259,ABX87474
AAS62260,ABX87048
AAS62261,ABX86601
AAS62262,ABX88245
AAS62263,ABX87809
AAS62264,ABX87841
AAS62265,ABX87426
AAS62266,ABX85115
AAS62267,ABX88518
AAS64072,ABX86138
AAS62268,ABX85762
AAS62269,ABX87317
AAS62271,ABX86797
AAS62272,ABX87313
AAS62273,ABX86886
AAS62274,ABX87112
AAS62275,ABX88554
AAS62279,ABX87897
AAS62284,ABX85430
AAS62287,ABX88679
AAS62288,ABX86962
AAS62289,ABX87636
AAS62291,ABX85433
AAS62292,ABX85452
AAS62293,ABX85754
AAS62294,ABX86299
AAS62295,ABX87450
AAS62296,ABX87534
AAS62298,ABX85382
AAS62299,ABX84864
AAS62301,ABX86568
AAS62302,ABX85982
AAS62303,ABX85428
AAS62304,ABX85675
AAS62307,ABX87554
AAS62232,ABX85926
AAS62230,ABX86515
AAS62229,ABX84927
AAS62228,ABX87470
AAS62227,ABX86532
AAS62226,ABX86475
AAS62225,ABX84879
AAS62224,ABX88286
AAS62222,ABX87670
AAS62219,ABX85891
AAS62218,ABX87481
AAS62217,ABX87727
AAS62216,ABX85826
AAS62215,ABX86238
AAS62214,ABX88002
AAS62213,ABX85701
AAS62212,ABX87887
AAS62211,ABX87476
AAS62190,ABX86551
AAS62189,ABX86129
AAS62188,ABX86930
AAS62187,ABX88256
AAS62185,ABX87423
AAS62184,ABX87839
AAS62183,ABX87633
AAS62182,ABX88150
AAS62181,ABX88677
AAS62180,ABX86316
AAS62179,ABX88242
AAS62178,ABX84900
AAS62177,ABX85429
AAS62176,ABX84902
AAS62175,ABX85464
AAS62174,ABX86047
AAS62173,ABX86405
AAS62172,ABX88579
AAS62171,ABX87083
AAS62169,ABX87209
AAS62168,ABX87652
AAS62167,ABX86607
AAS62165,ABX85105
AAS62164,ABX88324
AAS62163,ABX87885
AAS62162,ABX87160
AAS62161,ABX85297
AAS62160,ABX88520
AAS62159,ABX86352
AAS62158,ABX86265
AAS62337,ABX88527
AAS62335,ABX86043
AAS62334,ABX86466
AAS62144,ABX87847
AAS62143,ABX88437
AAS62142,ABX86772
AAS62141,ABX86266
AAS62139,ABX86830
AAS62138,ABX85166
AAS62137,ABX85677
AAS62136,ABX88507
AAS62135,ABX86276
AAS62134,ABX87488
AAS62133,ABX86936
AAS62132,ABX88564
AAS62131,ABX87886
AAS62130,ABX86683
AAS62129,ABX86248
AAS62128,ABX85178
AAS62127,ABX88346
AAS62126,ABX86824
AAS62125,ABX88224
AAS62124,ABX87817
AAS62123,ABX85726
AAS62121,ABX86666
AAS62120,ABX86231
AAS62119,ABX87765
AAS62118,ABX87352
AAS62117,ABX85437
AAS62116,ABX88268
AAS62115,ABX87831
AAS62114,ABX87416
AAS62113,ABX86991
AAS62112,ABX85196
AAS62111,ABX86577
AAS62110,ABX88098
AAS62109,ABX85393
AAS62108,ABX86814
AAS62107,ABX88467
AAS62106,ABX86090
AAS62105,ABX87004
AAS62103,ABX86629
AAS62102,ABX86760
AAS62101,ABX85118
AAS62100,ABX85392
AAS62099,ABX88124
AAS62095,ABX86806
AAS62094,ABX87478
AAS62093,ABX87001
AAS62092,ABX87439
AAS62090,ABX87441
AAS62089,ABX86566
AAS62088,ABX85275
AAS62087,ABX85272
AAS62086,ABX85688
AAS62085,ABX88389
AAS62084,ABX86788
AAS62083,ABX88340
AAS62082,ABX88567
AAS62081,ABX87266
AAS62080,ABX87011
AAS62079,ABX86304
AAS62078,ABX88009
AAS62077,ABX87585
AAS62076,ABX87068
AAS62075,ABX87805
AAS62074,ABX88134
AAS62072,ABX85488
AAS62071,ABX86041
AAS62070,ABX86453
AAS62069,ABX87179
AAS62068,ABX87993
AAS62067,ABX86977
AAS62066,ABX87073
AAS62065,ABX86747
AAS62064,ABX87790
AAS62063,ABX87369
AAS62062,ABX88153
AAS62061,ABX87834
AAS62060,ABX85097
AAS62059,ABX88662
AAS62058,ABX86448
AAS62057,ABX86465
AAS62056,ABX88067
AAS62054,ABX88539
AAS62053,ABX85375
AAS62052,ABX85207
AAS62051,ABX84953
AAS62049,ABX87983
AAS62048,ABX85825
AAS62047,ABX85508
AAS62046,ABX86895
AAS61943,ABX86045
AAS61942,ABX85496
AAS61941,ABX88568
AAS61940,ABX87697
AAS61939,ABX87162
AAS61938,ABX86840
AAS61937,ABX86511
AAS61936,ABX85545
AAS61934,ABX87798
AAS61933,ABX88099
AAS61932,ABX88642
AAS62340,ABX85584
AAS62341,ABX88176
AAS62342,ABX87896
AAS62343,ABX87143
AAS62344,ABX86870
AAS62345,ABX87263
AAS62346,ABX85020
AAS62347,ABX85531
AAS62348,ABX87925
AAS62349,ABX88339
AAS62352,ABX87992
AAS62353,ABX85386
AAS62354,ABX85070
AAS62355,ABX85728
AAS62356,ABX85311
AAS62357,ABX86061
AAS62358,ABX88396
AAS62359,ABX87122
AAS62360,ABX88118
AAS62361,ABX88298
AAS62363,ABX86501
AAS62364,ABX87086
AAS62365,ABX87592
AAS62366,ABX88533
AAS62367,ABX88313
AAS62368,ABX85089
AAS62369,ABX85630
AAS62370,ABX87681
AAS62371,ABX86267
AAS62372,ABX88212
AAS62373,ABX86941
AAS62374,ABX87869
AAS62375,ABX87084
AAS62376,ABX87611
AAS62377,ABX88105
AAS62379,ABX88661
AAS62380,ABX86264
AAS62381,ABX86565
AAS62382,ABX85243
AAS62383,ABX85782
AAS62384,ABX88238
AAS62385,ABX88157
AAS62387,ABX86849
AAS62388,ABX88667
AAS62389,ABX86482
AAS62393,ABX86776
AAS62394,ABX86704
AAS62395,ABX88092
AAS62396,ABX87555
AAS62397,ABX85524
AAS62398,ABX88453
AAS62400,ABX86363
AAS62401,ABX85930
AAS62402,ABX86751
AAS62403,ABX85401
AAS62405,ABX87218
AAS62406,ABX87880
AAS62407,ABX88430
AAS62409,ABX85140
AAS62410,ABX84955
AAS62411,ABX85558
AAS62412,ABX85183
AAS62413,ABX86672
AAS62414,ABX85876
AAS62415,ABX87000
AAS62416,ABX87606
AAS62417,ABX87071
AAS62418,ABX85142
AAS62419,ABX88682
AAS62420,ABX87452
AAS62421,ABX85777
AAS62422,ABX85229
AAS62424,ABX86638
AAS62425,ABX86058
AAS62426,ABX87469
AAS62427,ABX87054
AAS62428,ABX87298
AAS62431,ABX88570
AAS62432,ABX87077
AAS62433,ABX85990
AAS62434,ABX86417
AAS62435,ABX86436
AAS62436,ABX84947
AAS62437,ABX88146
AAS62438,ABX87061
AAS61978,ABX86032
AAS61977,ABX86429
AAS61976,ABX84937
AAS61975,ABX88191
AAS61974,ABX88180
AAS61973,ABX88632
AAS61972,ABX86625
AAS61971,ABX86084
AAS61970,ABX85820
AAS61969,ABX87459
AAS61968,ABX87954
AAS61967,ABX85377
AAS61966,ABX85179
AAS61965,ABX86563
AAS61964,ABX86071
AAS61961,ABX85352
AAS61960,ABX86008
AAS61959,ABX86441
AAS61958,ABX87133
AAS61957,ABX87559
AAS61956,ABX88102
AAS61955,ABX88106
AAS61954,ABX88659
AAS61952,ABX88411
AAS61950,ABX85653
AAS61949,ABX85970
AAS61948,ABX87042
AAS61947,ABX86794
AAS62950,ABX84921
AAS62951,ABX86227
AAS62952,ABX86371
AAS62953,ABX86905
AAS62954,ABX87557
AAS62955,ABX87952
AAS62956,ABX85182
AAS62957,ABX85778
AAS62765,ABX86989
AAS62766,ABX87390
AAS62767,ABX86128
AAS62768,ABX86636
AAS62769,ABX88559
AAS62770,ABX85169
AAS62771,ABX85636
AAS58619,ABX85455
AAS62772,ABX87929
AAS62773,ABX88230
AAS62774,ABX86853
AAS62775,ABX87643
AAS62776,ABX88253
AAS62777,ABX86139
AAS62778,ABX85696
AAS62779,ABX85282
AAS62780,ABX86544
AAS62782,ABX85716
AAS62783,ABX88208
AAS62784,ABX85498
AAS62785,ABX86848
AAS62786,ABX88233
AAS62787,ABX86719
AAS62788,ABX86181
AAS62789,ABX87597
AAS62790,ABX87075
AAS62791,ABX85986
AAS62792,ABX85462
AAS62793,ABX85239
AAS62794,ABX87500
AAS62795,ABX85202
AAS62796,ABX85730
AAS62797,ABX88412
AAS62798,ABX84962
AAS62799,ABX87293
AAS62802,ABX85236
AAS62803,ABX88541
AAS62805,ABX86057
AAS62806,ABX85624
AAS62807,ABX87435
AAS62808,ABX87007
AAS62809,ABX88269
AAS62811,ABX86539
AAS62812,ABX86999
AAS62813,ABX87422
AAS62815,ABX88247
AAS62816,ABX86622
AAS62817,ABX85274
AAS62818,ABX87025
AAS62819,ABX87412
AAS62820,ABX88241
AAS62822,ABX87197
AAS62823,ABX86623
AAS62825,ABX84982
AAS62826,ABX88270
AAS62827,ABX85771
AAS62828,ABX85218
AAS62829,ABX84939
AAS62830,ABX86308
AAS62831,ABX87700
AAS62832,ABX87166
AAS62833,ABX87204
AAS62835,ABX88581
AAS62836,ABX88004
AAS62837,ABX85540
AAS62838,ABX85551
AAS62839,ABX84985
AAS62840,ABX84969
AAS62841,ABX85712
AAS62842,ABX87979
AAS62843,ABX87901
AAS62844,ABX88359
AAS62846,ABX87391
AAS62847,ABX85895
AAS62848,ABX86336
AAS62849,ABX85204
AAS62850,ABX88290
AAS62851,ABX86154
AAS62852,ABX85596
AAS62853,ABX87120
AAS62854,ABX87763
AAS62855,ABX88175
AAS62856,ABX85436
AAS62857,ABX84865
AAS62858,ABX87768
AAS63287,ABX86928
AAS63286,ABX86109
AAS63285,ABX87806
AAS63284,ABX88217
AAS63283,ABX85262
AAS63282,ABX85664
AAS63281,ABX86107
AAS63280,ABX87303
AAS63279,ABX85689
AAS62449,ABX85045
AAS62448,ABX87388
AAS62447,ABX87774
AAS62446,ABX86274
AAS62445,ABX86702
AAS62444,ABX85152
AAS62443,ABX88483
AAS62023,ABX88322
AAS62022,ABX85858
AAS62021,ABX85685
AAS62020,ABX87102
AAS62019,ABX86571
AAS62018,ABX87487
AAS62017,ABX86686
AAS62016,ABX86846
AAS62014,ABX87278
AAS62012,ABX87965
AAS62011,ABX88353
AAS62010,ABX86624
AAS62008,ABX87281
AAS62007,ABX85743
AAS62006,ABX86013
AAS62005,ABX86630
AAS62004,ABX87306
AAS62003,ABX85916
AAS62002,ABX87150
AAS62001,ABX87692
AAS62000,ABX85586
AAS61999,ABX88108
AAS61998,ABX86689
AAS61997,ABX85461
AAS61996,ABX87580
AAS61995,ABX88182
AAS61994,ABX85934
AAS61993,ABX86496
AAS61992,ABX84904
AAS61991,ABX85420
AAS61990,ABX88331
AAS61989,ABX85035
AAS61988,ABX87062
AAS61987,ABX86968
AAS61984,ABX86520
AAS61983,ABX85963
AAS61982,ABX84876
AAS61981,ABX88444
AAS61980,ABX87335
AAS62942,ABX85658
AAS62943,ABX86796
AAS62944,ABX88407
AAS62945,ABX86206
AAS62946,ABX87346
AAS62947,ABX86542
AAS61063,ABX87917
AAS61064,ABX85361
AAS61065,ABX87116
AAS61066,ABX88385
AAS61067,ABX86242
AAS61068,ABX87523
AAS61069,ABX86328
AAS61071,ABX88657
AAS61072,ABX88266
AAS61073,ABX84963
AAS61074,ABX85075
AAS61075,ABX85598
AAS61076,ABX86166
AAS61077,ABX85861
AAS61078,ABX86770
AAS61079,ABX87198
AAS61080,ABX88574
AAS61083,ABX86694
AAS61084,ABX86697
AAS60668,ABX87274
AAS63767,ABX87884
AAS63768,ABX88077
AAS63769,ABX86808
AAS63770,ABX87491
AAS63771,ABX86246
AAS63772,ABX86385
AAS63773,ABX85128
AAS63775,ABX88319
AAS63776,ABX85759
AAS63777,ABX87506
AAS63778,ABX87754
AAS63779,ABX86933
AAS63780,ABX87455
AAS63781,ABX86262
AAS63782,ABX86580
AAS63783,ABX86858
AAS63784,ABX88669
AAS63785,ABX85828
AAS63786,ABX87409
AAS63787,ABX85061
AAS63788,ABX86133
AAS63795,ABX85322
AAS63794,ABX88215
AAS63793,ABX87793
AAS63791,ABX87437
AAS63797,ABX87184
AAS63798,ABX88524
AAS63799,ABX86055
AAS63800,ABX87496
AAS63801,ABX84998
AAS63803,ABX87758
AAS63805,ABX88129
AAS63806,ABX88414
AAS63807,ABX86086
AAS63808,ABX86027
AAS63809,ABX87404
AAS63810,ABX87696
AAS63811,ABX88514
AAS63813,ABX85451
AAS63815,ABX86146
AAS63817,ABX85467
AAS63819,ABX88654
AAS63820,ABX87040
AAS61585,ABX87856
AAS61586,ABX86359
AAS61587,ABX86596
AAS61589,ABX85753
AAS61590,ABX87240
AAS61591,ABX88636
AAS61592,ABX85915
AAS61593,ABX87316
AAS61594,ABX85980
AAS61595,ABX86469
AAS61596,ABX87190
AAS61597,ABX87591
AAS63619,ABX88237
AAS63624,ABX86963
AAS61604,ABX85896
AAS61605,ABX87398
AAS61612,ABX88582
AAS61613,ABX87186
AAS61614,ABX85528
AAS61615,ABX87867
AAS61616,ABX88058
AAS61617,ABX84887
AAS61618,ABX87814
AAS61619,ABX85880
AAS61620,ABX85702
AAS61621,ABX87234
AAS61622,ABX86554
AAS61623,ABX88459
AAS61625,ABX87392
AAS61626,ABX85069
AAS61627,ABX88239
AAS61628,ABX86327
AAS61629,ABX86620
AAS61630,ABX87987
AAS61631,ABX88639
AAS61632,ABX85848
AAS61633,ABX85537
AAS61634,ABX87378
AAS61636,ABX87571
AAS61637,ABX85929
AAS61638,ABX85295
AAS61639,ABX85354
AAS61640,ABX87535
AAS61641,ABX85958
AAS61643,ABX84952
AAS61644,ABX88243
AAS61645,ABX88686
AAS61646,ABX86877
AAS61647,ABX86602
AAS61648,ABX86066
AAS61061,ABX86829
AAS61060,ABX85533
AAS61058,ABX85012
AAS61057,ABX87677
AAS61056,ABX88064
AAS61055,ABX87260
AAS61054,ABX85859
AAS61053,ABX86296
AAS61052,ABX88544
AAS61051,ABX85447
AAS61050,ABX87702
AAS61049,ABX87044
AAS61048,ABX87582
AAS61047,ABX87872
AAS61046,ABX85764
AAS61045,ABX86177
AAS61044,ABX86844
AAS61043,ABX87269
AAS61042,ABX88592
AAS61041,ABX85261
AAS61040,ABX86065
AAS61039,ABX86600
AAS61038,ABX87020
AAS61036,ABX87294
AAS61035,ABX87823
AAS61034,ABX87152
AAS61033,ABX85746
AAS61032,ABX88095
AAS61031,ABX86454
AAS61030,ABX85068
AAS61029,ABX87386
AAS61028,ABX86621
AAS61027,ABX85674
AAS61026,ABX85869
AAS61025,ABX88265
AAS61024,ABX85067
AAS61023,ABX88049
AAS61022,ABX88493
AAS61021,ABX87304
AAS61020,ABX88468
AAS61019,ABX85074
AAS61681,ABX86676
AAS61682,ABX86365
AAS61683,ABX87532
AAS61684,ABX85904
AAS61685,ABX84894
