Hit_ID,Query_ID
ABG12929,ABX88205
ABG12930,ABX87780
ABG12931,ABX85441
ABG12932,ABX85260
ABG12934,ABX86131
ABG12935,ABX85650
ABG12936,ABX85120
ABG12937,ABX86745
ABG12938,ABX85943
ABG12940,ABX88048
ABG12944,ABX87568
ABG12945,ABX88623
ABG12946,ABX86042
ABG12947,ABX85373
ABG12949,ABX85383
ABG12950,ABX87522
ABG12951,ABX85516
ABG12952,ABX85581
ABG12953,ABX88096
ABG12954,ABX88651
ABG12955,ABX86782
ABG12956,ABX87334
ABG12957,ABX86030
ABG12958,ABX86408
ABG12960,ABX86136
ABG12961,ABX86564
ABG12962,ABX88551
ABG12964,ABX88197
ABG12965,ABX87385
ABG12966,ABX86652
ABG12968,ABX88139
ABG12969,ABX88644
ABG12970,ABX86324
ABG12971,ABX85190
ABG12972,ABX87308
ABG12975,ABX86009
ABG12976,ABX87529
ABG12977,ABX86108
ABG12978,ABX88321
ABG12979,ABX86934
ABG12980,ABX87503
ABG12981,ABX86062
ABG12982,ABX85209
ABG12983,ABX85607
ABG12984,ABX86684
ABG12985,ABX85193
ABG12986,ABX85389
ABG12987,ABX86552
ABG12988,ABX86135
ABG12989,ABX86172
ABG12990,ABX85421
ABG12991,ABX87909
ABG12992,ABX87444
ABG12993,ABX87173
ABG12994,ABX87693
ABG12995,ABX86288
ABG12996,ABX85984
ABG12997,ABX87382
ABG12998,ABX87586
ABG13000,ABX88121
ABG13001,ABX87650
ABG13002,ABX87224
ABG13003,ABX88486
ABG12580,ABX86310
ABG12581,ABX87530
ABG12582,ABX87015
ABG12583,ABX86470
ABG12584,ABX86051
ABG12585,ABX85903
ABG12586,ABX85720
ABG12587,ABX85082
ABG12588,ABX88254
ABG12589,ABX88477
ABG12590,ABX88052
ABG12591,ABX87672
ABG12592,ABX87246
ABG12593,ABX86450
ABG12594,ABX85922
ABG12595,ABX85878
ABG12596,ABX86874
ABG12599,ABX86541
ABG12600,ABX86105
ABG12601,ABX85113
ABG12602,ABX88422
ABG12603,ABX86283
ABG12604,ABX85734
ABG12605,ABX87283
ABG12606,ABX86710
ABG12607,ABX88441
ABG12608,ABX87801
ABG12610,ABX86604
ABG12611,ABX86053
ABG12612,ABX87284
ABG12613,ABX86789
ABG12615,ABX86584
ABG12616,ABX86194
ABG12617,ABX85100
ABG12618,ABX86644
ABG12619,ABX87945
ABG12620,ABX86864
ABG12621,ABX88288
ABG12622,ABX87357
ABG12624,ABX87964
ABG12625,ABX84994
ABG12628,ABX87338
ABG12629,ABX86926
ABG12630,ABX87737
ABG12631,ABX88287
ABG12632,ABX85532
ABG12633,ABX85087
ABG12634,ABX84941
ABG12635,ABX86434
ABG12636,ABX86416
ABG12637,ABX84973
ABG12640,ABX88062
ABG12641,ABX88489
ABG13128,ABX87635
ABG13127,ABX86383
ABG13126,ABX85857
ABG13125,ABX87099
ABG13124,ABX87647
ABG13123,ABX85956
ABG13119,ABX85292
ABG13118,ABX87771
ABG13117,ABX85460
ABG13116,ABX86996
ABG13115,ABX88508
ABG13114,ABX86790
ABG13113,ABX87408
ABG13112,ABX87933
ABG13111,ABX88497
ABG13110,ABX85164
ABG13109,ABX85673
ABG13108,ABX86458
ABG13107,ABX86900
ABG13106,ABX86899
ABG13105,ABX86462
ABG13104,ABX86307
ABG13103,ABX85882
ABG13102,ABX85527
ABG13099,ABX85775
ABG13098,ABX85050
ABG13097,ABX88336
ABG13096,ABX88575
ABG13094,ABX88316
ABG13093,ABX85210
ABG13092,ABX85739
ABG13091,ABX85887
ABG13090,ABX87082
ABG13089,ABX87029
ABG13088,ABX85466
ABG13086,ABX85049
ABG13085,ABX85614
ABG13084,ABX85143
ABG13083,ABX88671
ABG13082,ABX86605
ABG13081,ABX86073
ABG13080,ABX85752
ABG13077,ABX87959
ABG13076,ABX87311
ABG13075,ABX86064
ABG13074,ABX86593
ABG12847,ABX86255
ABG12846,ABX86685
ABG12845,ABX85575
ABG12844,ABX85309
ABG12843,ABX85684
ABG12842,ABX88315
ABG12841,ABX86873
ABG12840,ABX85110
ABG12839,ABX86588
ABG12838,ABX88351
ABG12837,ABX87955
ABG12836,ABX86903
ABG12835,ABX88393
ABG12833,ABX88291
ABG12832,ABX85222
ABG12831,ABX85244
ABG12830,ABX85790
ABG12829,ABX86093
ABG12828,ABX85198
ABG12827,ABX85609
ABG12825,ABX86927
ABG13911,ABX86353
ABG13913,ABX85797
ABG13914,ABX87361
ABG13915,ABX86834
ABG13917,ABX87259
ABG13918,ABX86598
ABG13919,ABX85737
ABG13920,ABX87499
ABG13921,ABX86122
ABG13922,ABX86527
ABG13923,ABX85316
ABG13924,ABX86706
ABG13925,ABX85914
ABG13926,ABX85582
ABG13927,ABX85185
ABG13928,ABX84883
ABG13929,ABX85411
ABG13931,ABX84913
ABG13932,ABX85407
ABG13933,ABX88039
ABG13934,ABX88226
ABG13935,ABX87508
ABG13936,ABX87764
ABG13937,ABX85343
ABG13938,ABX84938
ABG13940,ABX87537
ABG13941,ABX87127
ABG13942,ABX88460
ABG13943,ABX88047
ABG13944,ABX87651
ABG13947,ABX86201
ABG13948,ABX87721
ABG13949,ABX86842
ABG13951,ABX85989
ABG13952,ABX87609
ABG13954,ABX87140
ABG13955,ABX87564
ABG13956,ABX86040
ABG13957,ABX84957
ABG13958,ABX88151
ABG13959,ABX87607
ABG13960,ABX85940
ABG13961,ABX86320
ABG13962,ABX84946
ABG13963,ABX85279
ABG13965,ABX84933
ABG13966,ABX88221
ABG13967,ABX87935
ABG13968,ABX87396
ABG13969,ABX87792
ABG13970,ABX86291
ABG13971,ABX87027
ABG13972,ABX85040
ABG13973,ABX85454
ABG13977,ABX88045
ABG13978,ABX86740
ABG13979,ABX88471
ABG13980,ABX87069
ABG13981,ABX85655
ABG13982,ABX86923
ABG13983,ABX85255
ABG13984,ABX86540
ABG13985,ABX87791
ABG13986,ABX85690
ABG13987,ABX87968
ABG13988,ABX85574
ABG13989,ABX86883
ABG13990,ABX88343
ABG13991,ABX86741
ABG13992,ABX87906
ABG13993,ABX87418
ABG13994,ABX88553
ABG13995,ABX86235
ABG13996,ABX85276
ABG13997,ABX85334
ABG13998,ABX88476
ABG13999,ABX84975
ABG14000,ABX87174
ABG14001,ABX88672
ABG14002,ABX86004
ABG14003,ABX87548
ABG14004,ABX84956
ABG14005,ABX85315
ABG14006,ABX87895
ABG14007,ABX85431
ABG14008,ABX87484
ABG14009,ABX85294
ABG14011,ABX88307
ABG14012,ABX86502
ABG14013,ABX86805
ABG14014,ABX85563
ABG14015,ABX87989
ABG14016,ABX88663
ABG14017,ABX87171
ABG14018,ABX87594
ABG14019,ABX85972
ABG14020,ABX86503
ABG14021,ABX84940
ABG14022,ABX85221
ABG14440,ABX87973
ABG14441,ABX88543
ABG14442,ABX86125
ABG14443,ABX87845
ABG14444,ABX88227
ABG14445,ABX86983
ABG14446,ABX86233
ABG14448,ABX88334
ABG14449,ABX87785
ABG14450,ABX87479
ABG14451,ABX88207
ABG14452,ABX88115
ABG14453,ABX85434
ABG14454,ABX84918
ABG14455,ABX86550
ABG14456,ABX86137
ABG14457,ABX87389
ABG14458,ABX87215
ABG14459,ABX86660
ABG14462,ABX86504
ABG14463,ABX85847
ABG14464,ABX87620
ABG14465,ABX87091
ABG14466,ABX88643
ABG14467,ABX88107
ABG14468,ABX85396
ABG14469,ABX85072
ABG14470,ABX87676
ABG14471,ABX87639
ABG14472,ABX88044
ABG14473,ABX88470
ABG14474,ABX84958
ABG14475,ABX85853
ABG14476,ABX86513
ABG14477,ABX87106
ABG14478,ABX87513
ABG14480,ABX88491
ABG14481,ABX86594
ABG14482,ABX87377
ABG14483,ABX87898
ABG14484,ABX88196
ABG14487,ABX85585
ABG14488,ABX86148
ABG14489,ABX86152
ABG14491,ABX86951
ABG14492,ABX85842
ABG14495,ABX87494
ABG14496,ABX87662
ABG14499,ABX88183
ABG14501,ABX86599
ABG14502,ABX86101
ABG14503,ABX87489
ABG14504,ABX86833
ABG14505,ABX88326
ABG14506,ABX85230
ABG14508,ABX85813
ABG14510,ABX87720
ABG14512,ABX85698
ABG14513,ABX85000
ABG14514,ABX88530
ABG14515,ABX87996
ABG14516,ABX87678
ABG15404,ABX85692
ABG15403,ABX87261
ABG15402,ABX88073
ABG15401,ABX85206
ABG15400,ABX85749
ABG15399,ABX86210
ABG15398,ABX84950
ABG15397,ABX87477
ABG15394,ABX85851
ABG15393,ABX88300
ABG15392,ABX87175
ABG14079,ABX88283
ABG14080,ABX84885
ABG14081,ABX85991
ABG14082,ABX86337
ABG14084,ABX85450
ABG14085,ABX88090
ABG14086,ABX88656
ABG14087,ABX86168
ABG12690,ABX84869
ABG12691,ABX87138
ABG12692,ABX88635
ABG12693,ABX87838
ABG12642,ABX87374
ABG12643,ABX86997
ABG12644,ABX86553
ABG12645,ABX86054
ABG12646,ABX86334
ABG12647,ABX86758
ABG12648,ABX85520
ABG12649,ABX84965
ABG12650,ABX88395
ABG12651,ABX87549
ABG12652,ABX88148
ABG12653,ABX86766
ABG12654,ABX84917
ABG12655,ABX86157
ABG12656,ABX86573
ABG12660,ABX87900
ABG12661,ABX86215
ABG12662,ABX87322
ABG12663,ABX87705
ABG12664,ABX87874
ABG12665,ABX88415
ABG12666,ABX85522
ABG12667,ABX85151
ABG12669,ABX85921
ABG12670,ABX87111
ABG12671,ABX87540
ABG12672,ABX88174
ABG12673,ABX87619
ABG12675,ABX86468
ABG12676,ABX86917
ABG12677,ABX85711
ABG12678,ABX88127
ABG12679,ABX85667
ABG12680,ABX88406
ABG12681,ABX87051
ABG12682,ABX85954
ABG12683,ABX88104
ABG12684,ABX86729
ABG12685,ABX85364
ABG13137,ABX86208
ABG13139,ABX85632
ABG13140,ABX86216
ABG13141,ABX86714
ABG13142,ABX87270
ABG13143,ABX85883
ABG13144,ABX88399
ABG13145,ABX87053
ABG13146,ABX87161
ABG13148,ABX85758
ABG13149,ABX88443
ABG13150,ABX88515
ABG13151,ABX87849
ABG13168,ABX88349
ABG13169,ABX87698
ABG13170,ABX86771
ABG13171,ABX87704
ABG13172,ABX88262
ABG13173,ABX88066
ABG13174,ABX88604
ABG13177,ABX85029
ABG13180,ABX86958
ABG13181,ABX87225
ABG13182,ABX87739
ABG13183,ABX87440
ABG13184,ABX86937
ABG13185,ABX85705
ABG13186,ABX85405
ABG13187,ABX87919
ABG13188,ABX86924
ABG13189,ABX87543
ABG13190,ABX87226
ABG13191,ABX86241
ABG13192,ABX85079
ABG13193,ABX86343
ABG13196,ABX85372
ABG13197,ABX85669
ABG13198,ABX87221
ABG13199,ABX88452
ABG13200,ABX84949
ABG13201,ABX85399
ABG13203,ABX86483
ABG13204,ABX86807
ABG13205,ABX87520
ABG13206,ABX85722
ABG13207,ABX85886
ABG13208,ABX86574
ABG13209,ABX87251
ABG13210,ABX87588
ABG13211,ABX87578
ABG13212,ABX86063
ABG13215,ABX88552
ABG13217,ABX87471
ABG13218,ABX87155
ABG13219,ABX88534
ABG13220,ABX87816
ABG13222,ABX86289
ABG13223,ABX85865
ABG13224,ABX86204
ABG13225,ABX86809
ABG13229,ABX86370
ABG13230,ABX85933
ABG13233,ABX86821
ABG13234,ABX87894
ABG13235,ABX88565
ABG13236,ABX85801
ABG13237,ABX85788
ABG13238,ABX86044
ABG13244,ABX87541
ABG13246,ABX86006
ABG13249,ABX85360
ABG13251,ABX87949
ABG13252,ABX88532
ABG13253,ABX88015
ABG13254,ABX86648
ABG13255,ABX86097
ABG13256,ABX85792
ABG13257,ABX85240
ABG13258,ABX88274
ABG13259,ABX87744
ABG13260,ABX87467
ABG13262,ABX85291
ABG13264,ABX88363
ABG13265,ABX86780
ABG13266,ABX87539
ABG13267,ABX85959
ABG13270,ABX85188
ABG13271,ABX86493
ABG13272,ABX85628
ABG13273,ABX85380
ABG13274,ABX84925
ABG13275,ABX88103
ABG13276,ABX87328
ABG13277,ABX87129
ABG13282,ABX86556
ABG13283,ABX88449
ABG13284,ABX86985
ABG13285,ABX87527
ABG13286,ABX86219
ABG13287,ABX85254
ABG13289,ABX85512
ABG13290,ABX87741
ABG13291,ABX88022
ABG13292,ABX88547
ABG13293,ABX85019
ABG13294,ABX85108
ABG13296,ABX85913
ABG13297,ABX86340
ABG13298,ABX85085
ABG13299,ABX85479
ABG13300,ABX87854
ABG13301,ABX88401
ABG13302,ABX86876
ABG13303,ABX87665
ABG13304,ABX88684
ABG13305,ABX87096
ABG13518,ABX86354
ABG13517,ABX85015
ABG13515,ABX88027
ABG13514,ABX88466
ABG13513,ABX88011
ABG13512,ABX85745
ABG13511,ABX87976
ABG13510,ABX88648
ABG13509,ABX87156
ABG13508,ABX85833
ABG13507,ABX86367
ABG13506,ABX84979
ABG13505,ABX85376
ABG13504,ABX85422
ABG13503,ABX85879
ABG13500,ABX88505
ABG13499,ABX85076
ABG13437,ABX88410
ABG13438,ABX85122
ABG13439,ABX85802
ABG13441,ABX86350
ABG13442,ABX87199
ABG13443,ABX87725
ABG13445,ABX87227
ABG13446,ABX87655
ABG13447,ABX88166
ABG13448,ABX88620
ABG13652,ABX85273
ABG13651,ABX85725
ABG13650,ABX86162
ABG13648,ABX88522
ABG13647,ABX87035
ABG13646,ABX85412
ABG13645,ABX87876
ABG13644,ABX85794
ABG13643,ABX86374
ABG13642,ABX88655
ABG13641,ABX85094
ABG13640,ABX87608
ABG13639,ABX87883
ABG13638,ABX85665
ABG13633,ABX85016
ABG13632,ABX87375
ABG13631,ABX85889
ABG13630,ABX85317
ABG13629,ABX85676
ABG13544,ABX85721
ABG13545,ABX88113
ABG13546,ABX86763
ABG13547,ABX85161
ABG13549,ABX86567
ABG13550,ABX86151
ABG13551,ABX85768
ABG13552,ABX84888
ABG13553,ABX86589
ABG13554,ABX86056
ABG13555,ABX85682
ABG13556,ABX85245
ABG13557,ABX87213
ABG13558,ABX88200
ABG13559,ABX85704
ABG13560,ABX88087
ABG13561,ABX88295
ABG13562,ABX86784
ABG13563,ABX87493
ABG13564,ABX86160
ABG13565,ABX85953
ABG13566,ABX86497
ABG13567,ABX87085
ABG13569,ABX87865
ABG13570,ABX87474
ABG13571,ABX87048
ABG13572,ABX86601
ABG13578,ABX88245
ABG13579,ABX87809
ABG13580,ABX87841
ABG13581,ABX87426
ABG13582,ABX85115
ABG13583,ABX88518
ABG13584,ABX86138
ABG13585,ABX85762
ABG13586,ABX87317
ABG13587,ABX86797
ABG13588,ABX87313
ABG13589,ABX86886
ABG13590,ABX87112
ABG13591,ABX88554
ABG13596,ABX87897
ABG13602,ABX85430
ABG13605,ABX88679
ABG13606,ABX86962
ABG13607,ABX87636
ABG13609,ABX85433
ABG13610,ABX85452
ABG13611,ABX85754
ABG13613,ABX86299
ABG13614,ABX87450
ABG13615,ABX87534
ABG13617,ABX85382
ABG13618,ABX84864
ABG13619,ABX86568
ABG13620,ABX85982
ABG13621,ABX85428
ABG13622,ABX85675
ABG13624,ABX87554
ABG13543,ABX85926
ABG13541,ABX86515
ABG13540,ABX84927
ABG13539,ABX87470
ABG13538,ABX86532
ABG13537,ABX86475
ABG13536,ABX84879
ABG13535,ABX88286
ABG13534,ABX87670
ABG13531,ABX85891
ABG13530,ABX87481
ABG13529,ABX87727
ABG13528,ABX87178
ABG13527,ABX85826
ABG13526,ABX86238
ABG13525,ABX88002
ABG13524,ABX85701
ABG13521,ABX87887
ABG13520,ABX87476
ABG13498,ABX86551
ABG13497,ABX86129
ABG13496,ABX86930
ABG13495,ABX88256
ABG13492,ABX87423
ABG13491,ABX87839
ABG13490,ABX87633
ABG13489,ABX88150
ABG13488,ABX88677
ABG13487,ABX86316
ABG13486,ABX88242
ABG13485,ABX84900
ABG13484,ABX85429
ABG13483,ABX84902
ABG13482,ABX85464
ABG13481,ABX86047
ABG13480,ABX86405
ABG13479,ABX88579
ABG13478,ABX87083
ABG13476,ABX87209
ABG13475,ABX87652
ABG13474,ABX86607
ABG13472,ABX85105
ABG13471,ABX88324
ABG13470,ABX87885
ABG13469,ABX87160
ABG13468,ABX85297
ABG13467,ABX88520
ABG13466,ABX86352
ABG13465,ABX86265
ABG13460,ABX87621
ABG13459,ABX87458
ABG13458,ABX88697
ABG13457,ABX88147
ABG13456,ABX88558
ABG13455,ABX86225
ABG13454,ABX85251
ABG13451,ABX88512
ABG13450,ABX88089
ABG13656,ABX88527
ABG13654,ABX86043
ABG13653,ABX86466
ABG13433,ABX87657
ABG13432,ABX87847
ABG13431,ABX88437
ABG13430,ABX86772
ABG13429,ABX86266
ABG13428,ABX86830
ABG13427,ABX85166
ABG13426,ABX85677
ABG13425,ABX88507
ABG13424,ABX86276
ABG13423,ABX87488
ABG13422,ABX86936
ABG13421,ABX88564
ABG13420,ABX87886
ABG13419,ABX86683
ABG13418,ABX86248
ABG13417,ABX85178
ABG13416,ABX88346
ABG13415,ABX86824
ABG13414,ABX88224
ABG13413,ABX87817
ABG13412,ABX85726
ABG13410,ABX86666
ABG13409,ABX86231
ABG13408,ABX87765
ABG13407,ABX87352
ABG13405,ABX85437
ABG13404,ABX88268
ABG13403,ABX87831
ABG13402,ABX87416
ABG13401,ABX86991
ABG13400,ABX85196
ABG13399,ABX86577
ABG13398,ABX88098
ABG13397,ABX85393
ABG13396,ABX86814
ABG13395,ABX88467
ABG13394,ABX85280
ABG13393,ABX86090
ABG13392,ABX87004
ABG13390,ABX86629
ABG13389,ABX86760
ABG13388,ABX85118
ABG13387,ABX85392
ABG13386,ABX88124
ABG13381,ABX87101
ABG13380,ABX86806
ABG13379,ABX87478
ABG13378,ABX87001
ABG13377,ABX87439
ABG13376,ABX87441
ABG13372,ABX86566
ABG13371,ABX85275
ABG13370,ABX85272
ABG13369,ABX85688
ABG13368,ABX88389
ABG13367,ABX86788
ABG13366,ABX88340
ABG13365,ABX88567
ABG13363,ABX87266
ABG13362,ABX87011
ABG13361,ABX86304
ABG13360,ABX88009
ABG13359,ABX87585
ABG13358,ABX87068
ABG13357,ABX87805
ABG13356,ABX88134
ABG13354,ABX85488
ABG13353,ABX86041
ABG13352,ABX86453
ABG13351,ABX87179
ABG13350,ABX87993
ABG13349,ABX86977
ABG13348,ABX87073
ABG13347,ABX86747
ABG13346,ABX87790
ABG13345,ABX87369
ABG13344,ABX88153
ABG13343,ABX87834
ABG13342,ABX85097
ABG13341,ABX88662
ABG13340,ABX86448
ABG13339,ABX86465
ABG13338,ABX88067
ABG13336,ABX88539
ABG13335,ABX88338
ABG13334,ABX85156
ABG13333,ABX85375
ABG13331,ABX85207
ABG13330,ABX84953
ABG13328,ABX87983
ABG13325,ABX85825
ABG13324,ABX85508
ABG13323,ABX86895
ABG13322,ABX86323
ABG13321,ABX86045
ABG13320,ABX85496
ABG13316,ABX88568
ABG13315,ABX87697
ABG13314,ABX87162
ABG13313,ABX86840
ABG13312,ABX86511
ABG13311,ABX85545
ABG13310,ABX87798
ABG13309,ABX88099
ABG13308,ABX88642
ABG13306,ABX84977
ABG13659,ABX85584
ABG13660,ABX88176
ABG13661,ABX87896
ABG13662,ABX87143
ABG13663,ABX86870
ABG13664,ABX87263
ABG13665,ABX85020
ABG13666,ABX85531
ABG13667,ABX87925
ABG13668,ABX88339
ABG13670,ABX87992
ABG13671,ABX85386
ABG13672,ABX85070
ABG13673,ABX85728
ABG13674,ABX85311
ABG13675,ABX86061
ABG13676,ABX88396
ABG13677,ABX87122
ABG13678,ABX88118
ABG13679,ABX88298
ABG13681,ABX86501
ABG13682,ABX87086
ABG13683,ABX87592
ABG13684,ABX88533
ABG13685,ABX88313
ABG13686,ABX85089
ABG13687,ABX85630
ABG13688,ABX87681
ABG13689,ABX86267
ABG13690,ABX88212
ABG13691,ABX86941
ABG13692,ABX87869
ABG13693,ABX87084
ABG13694,ABX87611
ABG13695,ABX88105
ABG13696,ABX88661
ABG13697,ABX86264
ABG13698,ABX86565
ABG13699,ABX85243
ABG13700,ABX85782
ABG13701,ABX88238
ABG13702,ABX88157
ABG13703,ABX86849
ABG13704,ABX88667
ABG13705,ABX86482
ABG13709,ABX88202
ABG13710,ABX86776
ABG13711,ABX86704
ABG13712,ABX88092
ABG13713,ABX87555
ABG13714,ABX85524
ABG13715,ABX88453
ABG13716,ABX86363
ABG13717,ABX85930
ABG13718,ABX86751
ABG13719,ABX85401
ABG13721,ABX87218
ABG13724,ABX87880
ABG13725,ABX88430
ABG13726,ABX85140
ABG13727,ABX84955
ABG13728,ABX85558
ABG13729,ABX85183
ABG13730,ABX86672
ABG13731,ABX85876
ABG13732,ABX87000
ABG13733,ABX87606
ABG13734,ABX87071
ABG13735,ABX85142
ABG13736,ABX88682
ABG13737,ABX87452
ABG13738,ABX85777
ABG13739,ABX85229
ABG13741,ABX86638
ABG13742,ABX86058
ABG13743,ABX87469
ABG13744,ABX87054
ABG13745,ABX87298
ABG13747,ABX88570
ABG13748,ABX87077
ABG13749,ABX85990
ABG13750,ABX86417
ABG13751,ABX86436
ABG13752,ABX84947
ABG13753,ABX85747
ABG13754,ABX88146
ABG13755,ABX87061
ABG13758,ABX86919
ABG13759,ABX86032
ABG13760,ABX86429
ABG13764,ABX84937
ABG13765,ABX88191
ABG13766,ABX88180
ABG13767,ABX88632
ABG13768,ABX86625
ABG13769,ABX86084
ABG13770,ABX85820
ABG13771,ABX87459
ABG13772,ABX87954
ABG13773,ABX85377
ABG13774,ABX85179
ABG13775,ABX86563
ABG13776,ABX86071
ABG13779,ABX85352
ABG13780,ABX86008
ABG13781,ABX86441
ABG13782,ABX87133
ABG13783,ABX87559
ABG13784,ABX88102
ABG13785,ABX88106
ABG13786,ABX88659
ABG13788,ABX88411
ABG13790,ABX85653
ABG13791,ABX85970
ABG16053,ABX86715
ABG13792,ABX87042
ABG13793,ABX86794
ABG13795,ABX88065
ABG12530,ABX85186
ABG12529,ABX84921
ABG12528,ABX86227
ABG12527,ABX86371
ABG12526,ABX86905
ABG12525,ABX87557
ABG12524,ABX87952
ABG12523,ABX85182
ABG12522,ABX85778
ABG14099,ABX88225
ABG14100,ABX86989
ABG14101,ABX87390
ABG14102,ABX86128
ABG14103,ABX86636
ABG14104,ABX88559
ABG14105,ABX85169
ABG14106,ABX85636
ABG14107,ABX85455
ABG14108,ABX87929
ABG14109,ABX88230
ABG14110,ABX86853
ABG14111,ABX87643
ABG14112,ABX88253
ABG14113,ABX86139
ABG14114,ABX85696
ABG14115,ABX85282
ABG14116,ABX86544
ABG14118,ABX85716
ABG14119,ABX88208
ABG14120,ABX85498
ABG14121,ABX86848
ABG14122,ABX88233
ABG14123,ABX86719
ABG14124,ABX86181
ABG14125,ABX87597
ABG14126,ABX87075
ABG14127,ABX85986
ABG14128,ABX85462
ABG14129,ABX85239
ABG14130,ABX87500
ABG14131,ABX85202
ABG14132,ABX85730
ABG14133,ABX88412
ABG14134,ABX84962
ABG14135,ABX87293
ABG14138,ABX85236
ABG14140,ABX88541
ABG14141,ABX86057
ABG14142,ABX85624
ABG14143,ABX87435
ABG14144,ABX87007
ABG14145,ABX88269
ABG14148,ABX86539
ABG14149,ABX86999
ABG14150,ABX87422
ABG14152,ABX88247
ABG14153,ABX86622
ABG14154,ABX85274
ABG14155,ABX87025
ABG14156,ABX87412
ABG14157,ABX88241
ABG14160,ABX87197
ABG14161,ABX86623
ABG14163,ABX84982
ABG14164,ABX88270
ABG14165,ABX85771
ABG14166,ABX85218
ABG14167,ABX84939
ABG14168,ABX86308
ABG14169,ABX87700
ABG14170,ABX87166
ABG14171,ABX87204
ABG14172,ABX88581
ABG14173,ABX88004
ABG14174,ABX85540
ABG14176,ABX85551
ABG14177,ABX84985
ABG14178,ABX84969
ABG14179,ABX85712
ABG14180,ABX87979
ABG14181,ABX87901
ABG14182,ABX88359
ABG14184,ABX87391
ABG14185,ABX85895
ABG14186,ABX86336
ABG14187,ABX85204
ABG14188,ABX88290
ABG14192,ABX86154
ABG14193,ABX85596
ABG14194,ABX87120
ABG14195,ABX87763
ABG14196,ABX88175
ABG14197,ABX85436
ABG14198,ABX84865
ABG14199,ABX87768
ABG15588,ABX86928
ABG15587,ABX86109
ABG15586,ABX87806
ABG15585,ABX88217
ABG15584,ABX85262
ABG15583,ABX85664
ABG15582,ABX86107
ABG15581,ABX87303
ABG15580,ABX85689
ABG13877,ABX85045
ABG13876,ABX87388
ABG13875,ABX87774
ABG13874,ABX86274
ABG13873,ABX86702
ABG13872,ABX85152
ABG13871,ABX88483
ABG13819,ABX88322
ABG13820,ABX85858
ABG13821,ABX85685
ABG13822,ABX87102
ABG13823,ABX86571
ABG13824,ABX87487
ABG13826,ABX86686
ABG13827,ABX86846
ABG13830,ABX87278
ABG13834,ABX87965
ABG13835,ABX88353
ABG13836,ABX86624
ABG13837,ABX85124
ABG13838,ABX87281
ABG13839,ABX85743
ABG13840,ABX86013
ABG13841,ABX86630
ABG13843,ABX87306
ABG13844,ABX85916
ABG13845,ABX87150
ABG13846,ABX87692
ABG13847,ABX85586
ABG13848,ABX88108
ABG13849,ABX86689
ABG13850,ABX85461
ABG13851,ABX87580
ABG13852,ABX88182
ABG13853,ABX85934
ABG13854,ABX86496
ABG13855,ABX84904
ABG13856,ABX85420
ABG13857,ABX88331
ABG13858,ABX85035
ABG13859,ABX87062
ABG13860,ABX86968
ABG13863,ABX86520
ABG13864,ABX85963
ABG13865,ABX84876
ABG13866,ABX88444
ABG13867,ABX87335
ABG14097,ABX88390
ABG14096,ABX85658
ABG14095,ABX86796
ABG14094,ABX88407
ABG14093,ABX86206
ABG14092,ABX87346
ABG14091,ABX86542
ABG14090,ABX86199
ABG14590,ABX87917
ABG14589,ABX85361
ABG14588,ABX87116
ABG14587,ABX88385
ABG14586,ABX86242
ABG14582,ABX87523
ABG14581,ABX86328
ABG14579,ABX88657
ABG14578,ABX88266
ABG14577,ABX84963
ABG14576,ABX85075
ABG14575,ABX85598
ABG14574,ABX86166
ABG14573,ABX85861
ABG14572,ABX86770
ABG14571,ABX87198
ABG14570,ABX88574
ABG14566,ABX86694
ABG14565,ABX86697
ABG14816,ABX87274
ABG15498,ABX87884
ABG15499,ABX88077
ABG15500,ABX86808
ABG15501,ABX87491
ABG15502,ABX86246
ABG15503,ABX86385
ABG15504,ABX85128
ABG15506,ABX88319
ABG15507,ABX85759
ABG15508,ABX87506
ABG15509,ABX87754
ABG15510,ABX86933
ABG15511,ABX87455
ABG15512,ABX86262
ABG15513,ABX86580
ABG15514,ABX86858
ABG15515,ABX88669
ABG15516,ABX85828
ABG15517,ABX87409
ABG15518,ABX85061
ABG15519,ABX86133
ABG15521,ABX85322
ABG15522,ABX88215
ABG15523,ABX87793
ABG15524,ABX87437
ABG15526,ABX87184
ABG15527,ABX88524
ABG15528,ABX86055
ABG15529,ABX87496
ABG15533,ABX84998
ABG15534,ABX87758
ABG15535,ABX88129
ABG15536,ABX88414
ABG15537,ABX86086
ABG15538,ABX86027
ABG15539,ABX87404
ABG15540,ABX87696
ABG15541,ABX88514
ABG15543,ABX85451
ABG15545,ABX86146
ABG15547,ABX85467
ABG15549,ABX88654
ABG15551,ABX87040
ABG12712,ABX87856
ABG12713,ABX86359
ABG12714,ABX86596
ABG12716,ABX85753
ABG12717,ABX87240
ABG12718,ABX88636
ABG12719,ABX85915
ABG12720,ABX87316
ABG12721,ABX85980
ABG12722,ABX86469
ABG12723,ABX87190
ABG12724,ABX87591
ABG12253,ABX88237
ABG12732,ABX86963
ABG12733,ABX85896
ABG12734,ABX87398
ABG12743,ABX88582
ABG12744,ABX87186
ABG12745,ABX85032
ABG12747,ABX85528
ABG12748,ABX87867
ABG12749,ABX88058
ABG12750,ABX84887
ABG12751,ABX87814
ABG12752,ABX85880
ABG12753,ABX85702
ABG12754,ABX87234
ABG12755,ABX86554
ABG12756,ABX88459
ABG12758,ABX87392
