Hit_ID,Query_ID
tr|L0HQJ5|L0HQJ5_ACIS0,tr|H9ZZA4|H9ZZA4_FERFK
tr|L0HPR0|L0HPR0_ACIS0,tr|H9ZZW7|H9ZZW7_FERFK
tr|L0HN11|L0HN11_ACIS0,tr|I0A1T6|I0A1T6_FERFK
tr|L0HH39|L0HH39_ACIS0,tr|H9ZZS9|H9ZZS9_FERFK
tr|L0HNJ0|L0HNJ0_ACIS0,tr|H9ZZ97|H9ZZ97_FERFK
tr|L0HNR4|L0HNR4_ACIS0,tr|I0A1P9|I0A1P9_FERFK
tr|L0HLT1|L0HLT1_ACIS0,tr|I0A2W7|I0A2W7_FERFK
tr|L0HK56|L0HK56_ACIS0,tr|I0A1K8|I0A1K8_FERFK
tr|L0HJC3|L0HJC3_ACIS0,tr|I0A1Z8|I0A1Z8_FERFK
tr|L0HLX9|L0HLX9_ACIS0,tr|I0A056|I0A056_FERFK
tr|L0HMM7|L0HMM7_ACIS0,tr|I0A240|I0A240_FERFK
tr|L0HK17|L0HK17_ACIS0,tr|I0A2I0|I0A2I0_FERFK
tr|L0HLR5|L0HLR5_ACIS0,tr|I0A1W6|I0A1W6_FERFK
tr|L0HI57|L0HI57_ACIS0,tr|I0A2E5|I0A2E5_FERFK
tr|L0HL91|L0HL91_ACIS0,tr|H9ZZL8|H9ZZL8_FERFK
tr|L0HJZ8|L0HJZ8_ACIS0,tr|I0A307|I0A307_FERFK
tr|L0HJV4|L0HJV4_ACIS0,tr|I0A1R7|I0A1R7_FERFK
tr|L0HHJ8|L0HHJ8_ACIS0,tr|I0A2D8|I0A2D8_FERFK
tr|L0HQI2|L0HQI2_ACIS0,tr|H9ZZT4|H9ZZT4_FERFK
tr|L0HKV0|L0HKV0_ACIS0,tr|I0A1I3|I0A1I3_FERFK
tr|L0HQ28|L0HQ28_ACIS0,tr|I0A2P5|I0A2P5_FERFK
tr|L0HP30|L0HP30_ACIS0,tr|H9ZZM5|H9ZZM5_FERFK
tr|L0HKH5|L0HKH5_ACIS0,tr|H9ZZ53|H9ZZ53_FERFK
tr|L0HMD8|L0HMD8_ACIS0,tr|I0A014|I0A014_FERFK
tr|L0HLI6|L0HLI6_ACIS0,tr|I0A0E5|I0A0E5_FERFK
tr|L0HKF3|L0HKF3_ACIS0,tr|I0A0D4|I0A0D4_FERFK
tr|L0HGW4|L0HGW4_ACIS0,tr|I0A0P6|I0A0P6_FERFK
tr|L0HQB2|L0HQB2_ACIS0,tr|I0A2B2|I0A2B2_FERFK
tr|L0HIQ5|L0HIQ5_ACIS0,tr|H9ZZZ2|H9ZZZ2_FERFK
tr|L0HQN4|L0HQN4_ACIS0,tr|I0A0E9|I0A0E9_FERFK
tr|L0HMC4|L0HMC4_ACIS0,tr|I0A063|I0A063_FERFK
tr|L0HKF4|L0HKF4_ACIS0,tr|I0A068|I0A068_FERFK
tr|L0HN65|L0HN65_ACIS0,tr|H9ZZM8|H9ZZM8_FERFK
tr|L0HMF4|L0HMF4_ACIS0,tr|I0A2H3|I0A2H3_FERFK
tr|L0HPK9|L0HPK9_ACIS0,tr|I0A206|I0A206_FERFK
tr|L0HLD1|L0HLD1_ACIS0,tr|I0A2L8|I0A2L8_FERFK
tr|L0HP20|L0HP20_ACIS0,tr|I0A2Z9|I0A2Z9_FERFK
tr|L0HPG2|L0HPG2_ACIS0,tr|I0A0I6|I0A0I6_FERFK
tr|L0HNG4|L0HNG4_ACIS0,tr|I0A277|I0A277_FERFK
tr|L0HI51|L0HI51_ACIS0,tr|I0A1N1|I0A1N1_FERFK
tr|L0HPG7|L0HPG7_ACIS0,tr|I0A0I1|I0A0I1_FERFK
tr|L0HLJ6|L0HLJ6_ACIS0,tr|I0A1M1|I0A1M1_FERFK
tr|L0HMA0|L0HMA0_ACIS0,tr|I0A020|I0A020_FERFK
tr|L0HPH7|L0HPH7_ACIS0,tr|I0A0G6|I0A0G6_FERFK
tr|L0HPV4|L0HPV4_ACIS0,tr|I0A193|I0A193_FERFK
tr|L0HMF8|L0HMF8_ACIS0,tr|I0A037|I0A037_FERFK
tr|L0HHM0|L0HHM0_ACIS0,tr|I0A1R8|I0A1R8_FERFK
tr|L0HJK5|L0HJK5_ACIS0,tr|I0A1Y7|I0A1Y7_FERFK
tr|L0HIS2|L0HIS2_ACIS0,tr|I0A184|I0A184_FERFK
tr|L0HNG7|L0HNG7_ACIS0,tr|I0A0Q0|I0A0Q0_FERFK
tr|L0HLC8|L0HLC8_ACIS0,tr|I0A1F5|I0A1F5_FERFK
tr|L0HNJ1|L0HNJ1_ACIS0,tr|I0A010|I0A010_FERFK
tr|L0HMX7|L0HMX7_ACIS0,tr|I0A2Z0|I0A2Z0_FERFK
tr|L0HJK1|L0HJK1_ACIS0,tr|H9ZZY5|H9ZZY5_FERFK
tr|L0HK86|L0HK86_ACIS0,tr|I0A059|I0A059_FERFK
tr|L0HN02|L0HN02_ACIS0,tr|I0A2H7|I0A2H7_FERFK
tr|L0HL01|L0HL01_ACIS0,tr|I0A1G3|I0A1G3_FERFK
tr|L0HPW4|L0HPW4_ACIS0,tr|I0A0G0|I0A0G0_FERFK
tr|L0HMJ2|L0HMJ2_ACIS0,tr|I0A2Y6|I0A2Y6_FERFK
tr|L0HLP2|L0HLP2_ACIS0,tr|I0A2H2|I0A2H2_FERFK
tr|L0HNU8|L0HNU8_ACIS0,tr|H9ZZV7|H9ZZV7_FERFK
tr|L0HJS3|L0HJS3_ACIS0,tr|I0A2W4|I0A2W4_FERFK
tr|L0HKM4|L0HKM4_ACIS0,tr|H9ZZF2|H9ZZF2_FERFK
tr|L0HMV0|L0HMV0_ACIS0,tr|I0A2T0|I0A2T0_FERFK
tr|L0HMV5|L0HMV5_ACIS0,tr|I0A095|I0A095_FERFK
tr|L0HPH0|L0HPH0_ACIS0,tr|I0A1K2|I0A1K2_FERFK
tr|L0HMP6|L0HMP6_ACIS0,tr|I0A269|I0A269_FERFK
tr|L0HK33|L0HK33_ACIS0,tr|I0A0L4|I0A0L4_FERFK
tr|L0HHK3|L0HHK3_ACIS0,tr|I0A2G2|I0A2G2_FERFK
tr|L0HMR0|L0HMR0_ACIS0,tr|I0A2R0|I0A2R0_FERFK
tr|L0HJZ0|L0HJZ0_ACIS0,tr|H9ZZQ9|H9ZZQ9_FERFK
tr|L0HPP8|L0HPP8_ACIS0,tr|I0A272|I0A272_FERFK
tr|L0HKI4|L0HKI4_ACIS0,tr|I0A164|I0A164_FERFK
tr|L0HHL5|L0HHL5_ACIS0,tr|I0A1A2|I0A1A2_FERFK
tr|L0HNW4|L0HNW4_ACIS0,tr|I0A1U8|I0A1U8_FERFK
tr|L0HJL1|L0HJL1_ACIS0,tr|I0A2I7|I0A2I7_FERFK
tr|L0HQ99|L0HQ99_ACIS0,tr|I0A0T1|I0A0T1_FERFK
tr|L0HHY7|L0HHY7_ACIS0,tr|I0A1C9|I0A1C9_FERFK
tr|L0HM17|L0HM17_ACIS0,tr|I0A2L9|I0A2L9_FERFK
tr|L0HHL0|L0HHL0_ACIS0,tr|I0A1K3|I0A1K3_FERFK
tr|L0HMQ4|L0HMQ4_ACIS0,tr|I0A002|I0A002_FERFK
tr|L0HJE5|L0HJE5_ACIS0,tr|H9ZZC3|H9ZZC3_FERFK
tr|L0HJQ3|L0HJQ3_ACIS0,tr|I0A0J3|I0A0J3_FERFK
tr|L0HM01|L0HM01_ACIS0,tr|I0A309|I0A309_FERFK
tr|L0HJ37|L0HJ37_ACIS0,tr|I0A2W8|I0A2W8_FERFK
tr|L0HN54|L0HN54_ACIS0,tr|I0A0L0|I0A0L0_FERFK
tr|L0HJL5|L0HJL5_ACIS0,tr|I0A296|I0A296_FERFK
tr|L0HJJ7|L0HJJ7_ACIS0,tr|I0A032|I0A032_FERFK
tr|L0HKV9|L0HKV9_ACIS0,tr|I0A1P3|I0A1P3_FERFK
tr|L0HLP5|L0HLP5_ACIS0,tr|I0A0K9|I0A0K9_FERFK
tr|L0HK98|L0HK98_ACIS0,tr|I0A289|I0A289_FERFK
tr|L0HL19|L0HL19_ACIS0,tr|I0A072|I0A072_FERFK
tr|L0HJQ7|L0HJQ7_ACIS0,tr|I0A066|I0A066_FERFK
tr|L0HLK7|L0HLK7_ACIS0,tr|H9ZZU0|H9ZZU0_FERFK
tr|L0HJD8|L0HJD8_ACIS0,tr|I0A060|I0A060_FERFK
tr|L0HJI3|L0HJI3_ACIS0,tr|I0A2S3|I0A2S3_FERFK
tr|L0HKY7|L0HKY7_ACIS0,tr|I0A0P5|I0A0P5_FERFK
tr|L0HII2|L0HII2_ACIS0,tr|I0A2Y0|I0A2Y0_FERFK
tr|L0HM98|L0HM98_ACIS0,tr|I0A028|I0A028_FERFK
tr|L0HJD6|L0HJD6_ACIS0,tr|I0A285|I0A285_FERFK
tr|L0HJ86|L0HJ86_ACIS0,tr|I0A2R1|I0A2R1_FERFK
tr|L0HNQ8|L0HNQ8_ACIS0,tr|I0A0I2|I0A0I2_FERFK
tr|L0HI72|L0HI72_ACIS0,tr|I0A0P3|I0A0P3_FERFK
tr|L0HKQ7|L0HKQ7_ACIS0,tr|I0A0C4|I0A0C4_FERFK
tr|L0HNU7|L0HNU7_ACIS0,tr|H9ZZU1|H9ZZU1_FERFK
tr|L0HL47|L0HL47_ACIS0,tr|I0A1I8|I0A1I8_FERFK
tr|L0HNC9|L0HNC9_ACIS0,tr|H9ZZW6|H9ZZW6_FERFK
tr|L0HLT3|L0HLT3_ACIS0,tr|I0A135|I0A135_FERFK
tr|L0HJL4|L0HJL4_ACIS0,tr|I0A1K1|I0A1K1_FERFK
tr|L0HQG5|L0HQG5_ACIS0,tr|I0A1F2|I0A1F2_FERFK
tr|L0HMJ6|L0HMJ6_ACIS0,tr|I0A282|I0A282_FERFK
tr|L0HKY2|L0HKY2_ACIS0,tr|I0A2P8|I0A2P8_FERFK
tr|L0HP48|L0HP48_ACIS0,tr|I0A2E2|I0A2E2_FERFK
tr|L0HLB4|L0HLB4_ACIS0,tr|I0A2J8|I0A2J8_FERFK
tr|L0HNK7|L0HNK7_ACIS0,tr|H9ZZW3|H9ZZW3_FERFK
tr|L0HNG2|L0HNG2_ACIS0,tr|I0A0P8|I0A0P8_FERFK
tr|L0HM19|L0HM19_ACIS0,tr|I0A2T8|I0A2T8_FERFK
tr|L0HH11|L0HH11_ACIS0,tr|I0A2Q2|I0A2Q2_FERFK
tr|L0HHT7|L0HHT7_ACIS0,tr|I0A2B4|I0A2B4_FERFK
tr|L0HN44|L0HN44_ACIS0,tr|I0A0A9|I0A0A9_FERFK
tr|L0HJS9|L0HJS9_ACIS0,tr|I0A2Q6|I0A2Q6_FERFK
tr|L0HLA0|L0HLA0_ACIS0,tr|H9ZZN9|H9ZZN9_FERFK
tr|L0HL00|L0HL00_ACIS0,tr|H9ZZH1|H9ZZH1_FERFK
tr|L0HM23|L0HM23_ACIS0,tr|H9ZZF4|H9ZZF4_FERFK
tr|L0HQ60|L0HQ60_ACIS0,tr|I0A0V2|I0A0V2_FERFK
tr|L0HNV2|L0HNV2_ACIS0,tr|I0A2X0|I0A2X0_FERFK
tr|L0HN39|L0HN39_ACIS0,tr|I0A0D3|I0A0D3_FERFK
tr|L0HN74|L0HN74_ACIS0,tr|I0A0W1|I0A0W1_FERFK
tr|L0HKT9|L0HKT9_ACIS0,tr|H9ZZN1|H9ZZN1_FERFK
tr|L0HKR3|L0HKR3_ACIS0,tr|I0A1T1|I0A1T1_FERFK
tr|L0HQQ5|L0HQQ5_ACIS0,tr|I0A1F8|I0A1F8_FERFK
tr|L0HP05|L0HP05_ACIS0,tr|H9ZZ47|H9ZZ47_FERFK
tr|L0HM63|L0HM63_ACIS0,tr|I0A276|I0A276_FERFK
tr|L0HLW4|L0HLW4_ACIS0,tr|I0A2R7|I0A2R7_FERFK
tr|L0HP99|L0HP99_ACIS0,tr|H9ZZX3|H9ZZX3_FERFK
tr|L0HK29|L0HK29_ACIS0,tr|I0A1E9|I0A1E9_FERFK
tr|L0HKQ8|L0HKQ8_ACIS0,tr|I0A243|I0A243_FERFK
tr|L0HN48|L0HN48_ACIS0,tr|I0A2W9|I0A2W9_FERFK
tr|L0HKG6|L0HKG6_ACIS0,tr|I0A087|I0A087_FERFK
tr|L0HP53|L0HP53_ACIS0,tr|I0A1R0|I0A1R0_FERFK
tr|L0HI36|L0HI36_ACIS0,tr|H9ZZJ3|H9ZZJ3_FERFK
tr|L0HL51|L0HL51_ACIS0,tr|I0A1J1|I0A1J1_FERFK
tr|L0HME4|L0HME4_ACIS0,tr|I0A0I9|I0A0I9_FERFK
tr|L0HIR1|L0HIR1_ACIS0,tr|I0A2N9|I0A2N9_FERFK
tr|L0HKE5|L0HKE5_ACIS0,tr|I0A1E5|I0A1E5_FERFK
tr|L0HK25|L0HK25_ACIS0,tr|I0A2Z7|I0A2Z7_FERFK
tr|L0HJZ7|L0HJZ7_ACIS0,tr|I0A1I9|I0A1I9_FERFK
tr|L0HP90|L0HP90_ACIS0,tr|I0A0E4|I0A0E4_FERFK
tr|L0HLM6|L0HLM6_ACIS0,tr|I0A0W2|I0A0W2_FERFK
tr|L0HKA8|L0HKA8_ACIS0,tr|H9ZZE7|H9ZZE7_FERFK
tr|L0HMJ3|L0HMJ3_ACIS0,tr|I0A2W2|I0A2W2_FERFK
tr|L0HPV7|L0HPV7_ACIS0,tr|I0A1Y4|I0A1Y4_FERFK
tr|L0HLJ7|L0HLJ7_ACIS0,tr|I0A1U4|I0A1U4_FERFK
tr|L0HK42|L0HK42_ACIS0,tr|I0A0L3|I0A0L3_FERFK
tr|L0HML0|L0HML0_ACIS0,tr|I0A0T2|I0A0T2_FERFK
tr|L0HLD3|L0HLD3_ACIS0,tr|I0A1X3|I0A1X3_FERFK
tr|L0HPF3|L0HPF3_ACIS0,tr|I0A0J6|I0A0J6_FERFK
tr|L0HN35|L0HN35_ACIS0,tr|I0A0R4|I0A0R4_FERFK
tr|L0HLG7|L0HLG7_ACIS0,tr|H9ZZL2|H9ZZL2_FERFK
tr|L0HHN8|L0HHN8_ACIS0,tr|H9ZZS8|H9ZZS8_FERFK
tr|L0HJR5|L0HJR5_ACIS0,tr|I0A0I3|I0A0I3_FERFK
tr|L0HME8|L0HME8_ACIS0,tr|I0A0R3|I0A0R3_FERFK
tr|L0HN63|L0HN63_ACIS0,tr|H9ZZH4|H9ZZH4_FERFK
tr|L0HM40|L0HM40_ACIS0,tr|H9ZZR4|H9ZZR4_FERFK
tr|L0HMW2|L0HMW2_ACIS0,tr|I0A2K2|I0A2K2_FERFK
tr|L0HLR0|L0HLR0_ACIS0,tr|I0A0I5|I0A0I5_FERFK
tr|L0HMN9|L0HMN9_ACIS0,tr|I0A2F2|I0A2F2_FERFK
tr|L0HQ51|L0HQ51_ACIS0,tr|H9ZZY2|H9ZZY2_FERFK
tr|L0HGV9|L0HGV9_ACIS0,tr|I0A1Y1|I0A1Y1_FERFK
tr|L0HLL7|L0HLL7_ACIS0,tr|I0A2G3|I0A2G3_FERFK
tr|L0HLV2|L0HLV2_ACIS0,tr|I0A199|I0A199_FERFK
tr|L0HPS9|L0HPS9_ACIS0,tr|H9ZZJ5|H9ZZJ5_FERFK
tr|L0HKE2|L0HKE2_ACIS0,tr|I0A064|I0A064_FERFK
tr|L0HNF6|L0HNF6_ACIS0,tr|I0A023|I0A023_FERFK
tr|L0HIK1|L0HIK1_ACIS0,tr|I0A026|I0A026_FERFK
tr|L0HKB1|L0HKB1_ACIS0,tr|I0A1K4|I0A1K4_FERFK
tr|L0HIP1|L0HIP1_ACIS0,tr|H9ZZG7|H9ZZG7_FERFK
tr|L0HKA3|L0HKA3_ACIS0,tr|I0A2G6|I0A2G6_FERFK
tr|L0HGQ3|L0HGQ3_ACIS0,tr|I0A2P1|I0A2P1_FERFK
tr|L0HK28|L0HK28_ACIS0,tr|I0A0R7|I0A0R7_FERFK
tr|L0HPC1|L0HPC1_ACIS0,tr|I0A2I5|I0A2I5_FERFK
tr|L0HNT4|L0HNT4_ACIS0,tr|I0A1T9|I0A1T9_FERFK
tr|L0HKG3|L0HKG3_ACIS0,tr|I0A1I6|I0A1I6_FERFK
tr|L0HKH6|L0HKH6_ACIS0,tr|I0A1W9|I0A1W9_FERFK
tr|L0HJU3|L0HJU3_ACIS0,tr|H9ZZZ7|H9ZZZ7_FERFK
tr|L0HM53|L0HM53_ACIS0,tr|H9ZZX7|H9ZZX7_FERFK
tr|L0HPQ1|L0HPQ1_ACIS0,tr|H9ZZN8|H9ZZN8_FERFK
tr|L0HMN4|L0HMN4_ACIS0,tr|I0A0P7|I0A0P7_FERFK
tr|L0HLE0|L0HLE0_ACIS0,tr|I0A1W4|I0A1W4_FERFK
tr|L0HN90|L0HN90_ACIS0,tr|I0A1U6|I0A1U6_FERFK
tr|L0HNM9|L0HNM9_ACIS0,tr|I0A219|I0A219_FERFK
tr|L0HKP8|L0HKP8_ACIS0,tr|I0A2X7|I0A2X7_FERFK
tr|L0HJC7|L0HJC7_ACIS0,tr|I0A2Z4|I0A2Z4_FERFK
tr|L0HLT5|L0HLT5_ACIS0,tr|I0A2V5|I0A2V5_FERFK
tr|L0HKZ5|L0HKZ5_ACIS0,tr|I0A2S8|I0A2S8_FERFK
tr|L0HLR4|L0HLR4_ACIS0,tr|I0A0I0|I0A0I0_FERFK
tr|L0HMG4|L0HMG4_ACIS0,tr|H9ZZF0|H9ZZF0_FERFK
tr|L0HLP8|L0HLP8_ACIS0,tr|I0A305|I0A305_FERFK
tr|L0HM41|L0HM41_ACIS0,tr|I0A1I5|I0A1I5_FERFK
tr|L0HMC9|L0HMC9_ACIS0,tr|I0A2P4|I0A2P4_FERFK
tr|L0HK68|L0HK68_ACIS0,tr|I0A1D9|I0A1D9_FERFK
tr|L0HNU4|L0HNU4_ACIS0,tr|I0A2R5|I0A2R5_FERFK
tr|L0HN91|L0HN91_ACIS0,tr|I0A0T3|I0A0T3_FERFK
tr|L0HKR9|L0HKR9_ACIS0,tr|I0A267|I0A267_FERFK
tr|L0HJJ9|L0HJJ9_ACIS0,tr|I0A0S1|I0A0S1_FERFK
tr|L0HMD5|L0HMD5_ACIS0,tr|I0A292|I0A292_FERFK
tr|L0HQM0|L0HQM0_ACIS0,tr|I0A2K7|I0A2K7_FERFK
tr|L0HGW8|L0HGW8_ACIS0,tr|H9ZZ76|H9ZZ76_FERFK
tr|L0HJ05|L0HJ05_ACIS0,tr|I0A144|I0A144_FERFK
tr|L0HK52|L0HK52_ACIS0,tr|I0A2C8|I0A2C8_FERFK
tr|L0HI67|L0HI67_ACIS0,tr|I0A1F9|I0A1F9_FERFK
tr|L0HJG0|L0HJG0_ACIS0,tr|I0A2P0|I0A2P0_FERFK
tr|L0HGZ2|L0HGZ2_ACIS0,tr|I0A1P8|I0A1P8_FERFK
tr|L0HLN7|L0HLN7_ACIS0,tr|I0A1X9|I0A1X9_FERFK
tr|L0HMF3|L0HMF3_ACIS0,tr|I0A0D2|I0A0D2_FERFK
tr|L0HPL4|L0HPL4_ACIS0,tr|I0A0F4|I0A0F4_FERFK
tr|L0HKR1|L0HKR1_ACIS0,tr|I0A129|I0A129_FERFK
tr|L0HLI8|L0HLI8_ACIS0,tr|I0A293|I0A293_FERFK
tr|L0HN92|L0HN92_ACIS0,tr|I0A2Y2|I0A2Y2_FERFK
tr|L0HNX1|L0HNX1_ACIS0,tr|I0A1N8|I0A1N8_FERFK
tr|L0HGY3|L0HGY3_ACIS0,tr|I0A043|I0A043_FERFK
tr|L0HHH8|L0HHH8_ACIS0,tr|I0A077|I0A077_FERFK
tr|L0HM15|L0HM15_ACIS0,tr|H9ZZ96|H9ZZ96_FERFK
tr|L0HIS6|L0HIS6_ACIS0,tr|I0A2K3|I0A2K3_FERFK
tr|L0HNP8|L0HNP8_ACIS0,tr|I0A0J2|I0A0J2_FERFK
tr|L0HJD1|L0HJD1_ACIS0,tr|I0A117|I0A117_FERFK
tr|L0HP01|L0HP01_ACIS0,tr|I0A262|I0A262_FERFK
tr|L0HQF7|L0HQF7_ACIS0,tr|H9ZZW8|H9ZZW8_FERFK
tr|L0HIY4|L0HIY4_ACIS0,tr|I0A1D0|I0A1D0_FERFK
tr|L0HMX2|L0HMX2_ACIS0,tr|I0A2K1|I0A2K1_FERFK
tr|L0HNM3|L0HNM3_ACIS0,tr|I0A2G5|I0A2G5_FERFK
tr|L0HMF5|L0HMF5_ACIS0,tr|I0A0H9|I0A0H9_FERFK
tr|L0HQA4|L0HQA4_ACIS0,tr|I0A0T6|I0A0T6_FERFK
tr|L0HQG1|L0HQG1_ACIS0,tr|H9ZZK1|H9ZZK1_FERFK
tr|L0HMU3|L0HMU3_ACIS0,tr|I0A1J3|I0A1J3_FERFK
tr|L0HL58|L0HL58_ACIS0,tr|H9ZZ98|H9ZZ98_FERFK
tr|L0HN88|L0HN88_ACIS0,tr|I0A2R8|I0A2R8_FERFK
tr|L0HLP9|L0HLP9_ACIS0,tr|I0A216|I0A216_FERFK
tr|L0HMY5|L0HMY5_ACIS0,tr|I0A1L9|I0A1L9_FERFK
tr|L0HMK6|L0HMK6_ACIS0,tr|I0A2C3|I0A2C3_FERFK
tr|L0HIJ6|L0HIJ6_ACIS0,tr|I0A211|I0A211_FERFK
tr|L0HM54|L0HM54_ACIS0,tr|I0A2D3|I0A2D3_FERFK
tr|L0HKV3|L0HKV3_ACIS0,tr|I0A208|I0A208_FERFK
tr|L0HNE0|L0HNE0_ACIS0,tr|I0A0S7|I0A0S7_FERFK
tr|L0HKQ3|L0HKQ3_ACIS0,tr|I0A2A8|I0A2A8_FERFK
tr|L0HHB0|L0HHB0_ACIS0,tr|I0A118|I0A118_FERFK
tr|L0HK78|L0HK78_ACIS0,tr|H9ZZE8|H9ZZE8_FERFK
tr|L0HMN8|L0HMN8_ACIS0,tr|I0A242|I0A242_FERFK
tr|L0HMJ8|L0HMJ8_ACIS0,tr|I0A2Y1|I0A2Y1_FERFK
tr|L0HNF7|L0HNF7_ACIS0,tr|I0A270|I0A270_FERFK
tr|L0HLI7|L0HLI7_ACIS0,tr|I0A2L3|I0A2L3_FERFK
tr|L0HJ64|L0HJ64_ACIS0,tr|H9ZZY8|H9ZZY8_FERFK
tr|L0HPJ2|L0HPJ2_ACIS0,tr|I0A048|I0A048_FERFK
tr|L0HNY3|L0HNY3_ACIS0,tr|I0A1J0|I0A1J0_FERFK
tr|L0HLG8|L0HLG8_ACIS0,tr|H9ZZI0|H9ZZI0_FERFK
tr|L0HM77|L0HM77_ACIS0,tr|I0A0G9|I0A0G9_FERFK
tr|L0HM51|L0HM51_ACIS0,tr|I0A2T2|I0A2T2_FERFK
tr|L0HN72|L0HN72_ACIS0,tr|I0A0V7|I0A0V7_FERFK
tr|L0HK26|L0HK26_ACIS0,tr|I0A119|I0A119_FERFK
tr|L0HMS5|L0HMS5_ACIS0,tr|I0A1G7|I0A1G7_FERFK
tr|L0HMF9|L0HMF9_ACIS0,tr|I0A0B0|I0A0B0_FERFK
tr|L0HN29|L0HN29_ACIS0,tr|I0A101|I0A101_FERFK
tr|L0HML4|L0HML4_ACIS0,tr|I0A315|I0A315_FERFK
tr|L0HKZ9|L0HKZ9_ACIS0,tr|I0A0X5|I0A0X5_FERFK
tr|L0HJK9|L0HJK9_ACIS0,tr|I0A250|I0A250_FERFK
tr|L0HJQ4|L0HJQ4_ACIS0,tr|I0A2D2|I0A2D2_FERFK
tr|L0HM75|L0HM75_ACIS0,tr|I0A1D6|I0A1D6_FERFK
tr|L0HND1|L0HND1_ACIS0,tr|I0A1Z9|I0A1Z9_FERFK
tr|L0HKC4|L0HKC4_ACIS0,tr|I0A0D9|I0A0D9_FERFK
tr|L0HJJ5|L0HJJ5_ACIS0,tr|I0A0W4|I0A0W4_FERFK
tr|L0HLN8|L0HLN8_ACIS0,tr|I0A0S3|I0A0S3_FERFK
tr|L0HNB5|L0HNB5_ACIS0,tr|I0A2U2|I0A2U2_FERFK
tr|L0HK82|L0HK82_ACIS0,tr|H9ZZG2|H9ZZG2_FERFK
tr|L0HLW9|L0HLW9_ACIS0,tr|I0A1Z4|I0A1Z4_FERFK
tr|L0HMT5|L0HMT5_ACIS0,tr|H9ZZI3|H9ZZI3_FERFK
tr|L0HJP2|L0HJP2_ACIS0,tr|I0A0K6|I0A0K6_FERFK
tr|L0HPE4|L0HPE4_ACIS0,tr|I0A158|I0A158_FERFK
tr|L0HIX1|L0HIX1_ACIS0,tr|I0A116|I0A116_FERFK
tr|L0HL08|L0HL08_ACIS0,tr|H9ZZU2|H9ZZU2_FERFK
tr|L0HQC6|L0HQC6_ACIS0,tr|I0A180|I0A180_FERFK
tr|L0HHP7|L0HHP7_ACIS0,tr|H9ZZX5|H9ZZX5_FERFK
tr|L0HKX8|L0HKX8_ACIS0,tr|I0A038|I0A038_FERFK
tr|L0HMX0|L0HMX0_ACIS0,tr|H9ZZ90|H9ZZ90_FERFK
tr|L0HJJ2|L0HJJ2_ACIS0,tr|I0A2N1|I0A2N1_FERFK
tr|L0HKZ1|L0HKZ1_ACIS0,tr|I0A1G4|I0A1G4_FERFK
tr|L0HKV2|L0HKV2_ACIS0,tr|H9ZZ75|H9ZZ75_FERFK
tr|L0HN66|L0HN66_ACIS0,tr|I0A1W5|I0A1W5_FERFK
tr|L0HMT1|L0HMT1_ACIS0,tr|I0A0C6|I0A0C6_FERFK
tr|L0HMH7|L0HMH7_ACIS0,tr|I0A177|I0A177_FERFK
tr|L0HGR3|L0HGR3_ACIS0,tr|I0A1J8|I0A1J8_FERFK
tr|L0HM36|L0HM36_ACIS0,tr|I0A2G0|I0A2G0_FERFK
tr|L0HP97|L0HP97_ACIS0,tr|H9ZZQ3|H9ZZQ3_FERFK
tr|L0HHT1|L0HHT1_ACIS0,tr|I0A0B6|I0A0B6_FERFK
tr|L0HMP8|L0HMP8_ACIS0,tr|H9ZZW5|H9ZZW5_FERFK
tr|L0HLL1|L0HLL1_ACIS0,tr|I0A1U3|I0A1U3_FERFK
tr|L0HMD9|L0HMD9_ACIS0,tr|I0A0J4|I0A0J4_FERFK
tr|L0HNP1|L0HNP1_ACIS0,tr|I0A134|I0A134_FERFK
tr|L0HM67|L0HM67_ACIS0,tr|H9ZZ91|H9ZZ91_FERFK
tr|L0HHJ1|L0HHJ1_ACIS0,tr|I0A1J5|I0A1J5_FERFK
tr|L0HMT7|L0HMT7_ACIS0,tr|I0A191|I0A191_FERFK
tr|L0HN49|L0HN49_ACIS0,tr|I0A019|I0A019_FERFK
tr|L0HIG2|L0HIG2_ACIS0,tr|I0A044|I0A044_FERFK
tr|L0HLP4|L0HLP4_ACIS0,tr|I0A0K3|I0A0K3_FERFK
tr|L0HLR3|L0HLR3_ACIS0,tr|I0A1M2|I0A1M2_FERFK
tr|L0HJS0|L0HJS0_ACIS0,tr|I0A298|I0A298_FERFK
tr|L0HPX0|L0HPX0_ACIS0,tr|I0A1Q9|I0A1Q9_FERFK
tr|L0HPN4|L0HPN4_ACIS0,tr|I0A1E2|I0A1E2_FERFK
tr|L0HN15|L0HN15_ACIS0,tr|I0A1T3|I0A1T3_FERFK
tr|L0HNQ3|L0HNQ3_ACIS0,tr|I0A0I7|I0A0I7_FERFK
tr|L0HM57|L0HM57_ACIS0,tr|I0A082|I0A082_FERFK
tr|L0HPB4|L0HPB4_ACIS0,tr|I0A2Q7|I0A2Q7_FERFK
tr|L0HHZ1|L0HHZ1_ACIS0,tr|I0A1A6|I0A1A6_FERFK
tr|L0HJR0|L0HJR0_ACIS0,tr|I0A0I8|I0A0I8_FERFK
tr|L0HM72|L0HM72_ACIS0,tr|I0A1L3|I0A1L3_FERFK
tr|L0HKT5|L0HKT5_ACIS0,tr|I0A1T8|I0A1T8_FERFK
