Hit_ID,Query_ID
AAS61823,ABG13146
AAS61822,ABG13147
AAS61821,ABG13148
AAS61820,ABG13149
AAS61819,ABG13150
AAS61818,ABG13151
AAS61817,ABG13152
AAS61816,ABG13153
AAS61815,ABG13154
AAS61814,ABG13155
AAS61813,ABG13156
AAS61812,ABG13157
AAS61811,ABG13158
AAS61810,ABG13159
AAS61809,ABG13160
AAS61808,ABG13161
AAS61807,ABG13162
AAS61806,ABG13163
AAS61805,ABG13164
AAS61804,ABG13165
AAS61803,ABG13166
AAS61802,ABG13167
AAS61801,ABG13168
AAS61800,ABG13169
AAS61799,ABG13170
AAS61798,ABG13171
AAS61797,ABG13172
AAS61796,ABG13173
AAS61795,ABG13174
AAS61794,ABG13175
AAS61793,ABG13176
AAS61792,ABG13177
AAS61791,ABG13181
AAS61789,ABG13182
AAS61788,ABG13183
AAS61787,ABG13184
AAS61786,ABG13185
AAS61785,ABG13186
AAS61784,ABG13187
AAS61783,ABG13188
AAS61782,ABG13189
AAS61781,ABG13190
AAS61780,ABG13191
AAS61779,ABG13192
AAS61778,ABG13193
AAS61777,ABG13196
AAS61776,ABG13197
AAS61775,ABG13198
AAS61774,ABG13199
AAS61773,ABG13200
AAS61772,ABG13201
AAS61771,ABG13203
AAS61770,ABG13204
AAS61769,ABG13205
AAS61768,ABG13206
AAS61766,ABG13207
AAS61765,ABG13208
AAS61764,ABG13209
AAS61763,ABG13210
AAS61762,ABG13211
AAS61761,ABG13212
AAS61760,ABG13213
AAS61757,ABG13215
AAS61756,ABG13216
AAS61755,ABG13217
AAS61754,ABG13218
AAS61752,ABG13220
AAS61750,ABG13221
AAS61749,ABG13222
AAS61748,ABG13223
AAS61747,ABG13224
AAS61746,ABG13225
AAS61745,ABG13229
AAS61744,ABG13230
AAS61743,ABG13233
AAS61741,ABG13234
AAS61740,ABG13235
AAS61739,ABG13236
AAS61738,ABG13237
AAS61737,ABG13238
AAS61736,ABG13239
AAS61735,ABG13240
AAS61873,ABG13245
AAS61874,ABG13246
AAS61875,ABG13247
AAS61876,ABG13248
AAS61877,ABG13249
AAS61878,ABG13250
AAS61879,ABG13251
AAS61880,ABG13252
AAS61881,ABG13253
AAS61882,ABG13254
AAS61883,ABG13255
AAS61884,ABG13256
AAS61885,ABG13257
AAS61886,ABG13258
AAS61887,ABG13259
AAS61888,ABG13260
AAS61889,ABG13261
AAS61890,ABG13262
AAS61891,ABG13263
AAS61892,ABG13264
AAS61893,ABG13265
AAS61894,ABG13266
AAS61895,ABG13267
AAS61896,ABG13269
AAS61897,ABG13270
AAS61898,ABG13271
AAS61899,ABG13272
AAS61900,ABG13273
AAS61901,ABG13274
AAS61902,ABG13275
AAS61903,ABG13276
AAS61904,ABG13277
AAS61905,ABG13282
AAS61906,ABG13283
AAS61907,ABG13284
AAS61908,ABG13285
AAS61909,ABG13286
AAS61910,ABG13287
AAS61911,ABG13288
AAS61912,ABG13289
AAS61913,ABG13290
AAS61915,ABG13291
AAS61916,ABG13292
AAS61917,ABG13293
AAS61918,ABG13294
AAS61919,ABG13295
AAS61920,ABG13296
AAS61921,ABG13297
AAS61922,ABG13298
AAS61923,ABG13299
AAS61924,ABG13300
AAS61925,ABG13301
AAS61926,ABG13302
AAS61927,ABG13303
AAS61928,ABG13304
AAS61929,ABG13305
AAS61931,ABG13307
AAS61932,ABG13308
AAS61933,ABG13309
AAS61934,ABG13310
AAS61936,ABG13311
AAS61937,ABG13312
AAS61938,ABG13313
AAS61939,ABG13314
AAS61940,ABG13315
AAS61941,ABG13316
AAS61942,ABG13320
AAS61943,ABG13321
AAS62046,ABG13323
AAS62047,ABG13324
AAS62048,ABG13325
AAS62049,ABG13328
AAS62050,ABG13329
AAS62051,ABG13330
AAS62052,ABG13332
AAS62053,ABG13333
AAS62054,ABG13336
AAS62056,ABG13338
AAS62057,ABG13339
AAS62058,ABG13340
AAS62059,ABG13341
AAS62060,ABG13342
AAS62061,ABG13343
AAS62062,ABG13344
AAS62063,ABG13345
AAS62064,ABG13346
AAS62065,ABG13347
AAS62066,ABG13348
AAS62067,ABG13349
AAS62068,ABG13350
AAS62069,ABG13351
AAS62070,ABG13352
AAS62071,ABG13353
AAS62072,ABG13354
AAS62073,ABG13355
AAS62074,ABG13356
AAS62075,ABG13357
AAS62076,ABG13358
AAS62077,ABG13359
AAS62078,ABG13360
AAS62079,ABG13361
AAS62080,ABG13362
AAS62081,ABG13363
AAS62082,ABG13365
AAS62083,ABG13366
AAS62084,ABG13367
AAS62085,ABG13368
AAS62086,ABG13369
AAS62087,ABG13370
AAS62088,ABG13371
AAS62089,ABG13372
AAS62090,ABG13376
AAS62092,ABG13377
AAS62093,ABG13378
AAS62094,ABG13379
AAS62095,ABG13380
AAS62097,ABG13384
AAS62098,ABG13385
AAS62099,ABG13386
AAS62100,ABG13387
AAS62101,ABG13388
AAS62102,ABG13389
AAS62103,ABG13390
AAS62104,ABG13391
AAS62105,ABG13392
AAS62106,ABG13393
AAS62107,ABG13395
AAS62108,ABG13396
AAS62109,ABG13397
AAS62110,ABG13398
AAS62111,ABG13399
AAS62112,ABG13400
AAS62113,ABG13401
AAS62114,ABG13402
AAS62115,ABG13403
AAS62116,ABG13404
AAS62117,ABG13405
AAS62118,ABG13407
AAS62119,ABG13408
AAS62120,ABG13409
AAS62121,ABG13410
AAS62122,ABG13411
AAS62123,ABG13412
AAS62124,ABG13413
AAS62125,ABG13414
AAS62126,ABG13415
AAS62127,ABG13416
AAS62128,ABG13417
AAS62129,ABG13418
AAS62130,ABG13419
AAS62131,ABG13420
AAS62132,ABG13421
AAS62133,ABG13422
AAS62134,ABG13423
AAS62135,ABG13424
AAS62136,ABG13425
AAS62137,ABG13426
AAS62138,ABG13427
AAS62139,ABG13428
AAS62141,ABG13429
AAS62142,ABG13430
AAS62143,ABG13431
AAS62144,ABG13432
AAS62157,ABG13464
AAS62158,ABG13465
AAS62159,ABG13466
AAS62160,ABG13467
AAS62161,ABG13468
AAS62162,ABG13469
AAS62163,ABG13470
AAS62164,ABG13471
AAS62165,ABG13472
AAS62166,ABG13473
AAS62167,ABG13474
AAS62168,ABG13475
AAS62169,ABG13476
AAS62170,ABG13477
AAS62171,ABG13478
AAS62172,ABG13479
AAS62173,ABG13480
AAS62174,ABG13481
AAS62175,ABG13482
AAS62176,ABG13483
AAS62177,ABG13484
AAS62178,ABG13485
AAS62179,ABG13486
AAS62180,ABG13487
AAS62181,ABG13488
AAS62182,ABG13489
AAS62183,ABG13490
AAS62184,ABG13491
AAS62185,ABG13492
AAS62186,ABG13493
AAS62187,ABG13495
AAS62188,ABG13496
AAS62189,ABG13497
AAS62190,ABG13498
AAS62191,ABG13499
AAS62192,ABG13500
AAS62193,ABG13503
AAS62195,ABG13504
AAS62196,ABG13505
AAS62197,ABG13506
AAS62198,ABG13507
AAS62199,ABG13508
AAS62200,ABG13509
AAS62201,ABG13510
AAS62202,ABG13511
AAS62203,ABG13512
AAS62205,ABG13513
AAS62206,ABG13515
AAS62207,ABG13516
AAS62208,ABG13517
AAS62209,ABG13518
AAS62211,ABG13520
AAS62212,ABG13521
AAS62213,ABG13524
AAS62214,ABG13525
AAS62215,ABG13526
AAS62216,ABG13527
AAS62217,ABG13529
AAS62218,ABG13530
AAS62219,ABG13531
AAS62220,ABG13532
AAS62221,ABG13533
AAS62222,ABG13534
AAS62224,ABG13535
AAS62225,ABG13536
AAS62226,ABG13537
AAS62227,ABG13538
AAS62228,ABG13539
AAS62229,ABG13540
AAS62230,ABG13541
AAS62231,ABG13542
AAS62232,ABG13543
AAS62233,ABG13544
AAS62234,ABG13545
AAS62235,ABG13546
AAS62236,ABG13547
AAS62238,ABG13549
AAS62239,ABG13550
AAS62240,ABG13551
AAS62241,ABG13552
AAS62242,ABG13553
AAS62243,ABG13554
AAS62245,ABG13556
AAS62246,ABG13557
AAS62247,ABG13558
AAS62248,ABG13559
AAS62249,ABG13560
AAS62250,ABG13561
AAS62251,ABG13562
AAS62252,ABG13563
AAS62253,ABG13564
AAS62254,ABG13565
AAS62255,ABG13566
AAS62256,ABG13567
AAS62257,ABG13568
AAS62258,ABG13569
AAS62259,ABG13570
AAS62260,ABG13571
AAS62261,ABG13572
AAS62262,ABG13578
AAS62263,ABG13579
AAS62264,ABG13580
AAS62265,ABG13581
AAS62266,ABG13582
AAS62267,ABG13583
AAS62268,ABG13585
AAS62269,ABG13586
AAS62271,ABG13587
AAS62272,ABG13588
AAS62273,ABG13589
AAS62274,ABG13590
AAS62275,ABG13591
AAS62276,ABG13594
AAS62277,ABG13595
AAS62279,ABG13596
AAS62282,ABG13600
AAS62283,ABG13601
AAS62284,ABG13602
AAS62285,ABG13603
AAS62286,ABG13604
AAS62287,ABG13605
AAS62288,ABG13606
AAS62289,ABG13607
AAS62290,ABG13608
AAS62291,ABG13609
AAS62292,ABG13610
AAS62293,ABG13611
AAS62294,ABG13613
AAS62295,ABG13614
AAS62296,ABG13615
AAS62297,ABG13616
AAS62298,ABG13617
AAS62299,ABG13618
AAS62301,ABG13619
AAS62302,ABG13620
AAS62303,ABG13621
AAS62304,ABG13622
AAS62307,ABG13624
AAS62309,ABG13626
AAS62310,ABG13627
AAS62311,ABG13629
AAS62312,ABG13630
AAS62314,ABG13631
AAS62315,ABG13632
AAS62316,ABG13633
AAS62318,ABG13634
AAS62319,ABG13638
AAS62320,ABG13639
AAS62321,ABG13640
AAS62322,ABG13641
AAS62323,ABG13643
AAS62324,ABG13644
AAS62325,ABG13645
AAS62326,ABG13646
AAS62327,ABG13647
AAS62328,ABG13648
AAS62329,ABG13649
AAS62330,ABG13650
AAS62331,ABG13651
AAS62332,ABG13652
AAS62334,ABG13653
AAS62335,ABG13654
AAS62336,ABG13655
AAS62337,ABG13656
AAS62338,ABG13657
AAS62340,ABG13659
AAS62341,ABG13660
AAS62342,ABG13661
AAS62343,ABG13662
AAS62344,ABG13663
AAS62345,ABG13664
AAS62346,ABG13665
AAS62347,ABG13666
AAS62348,ABG13667
AAS62349,ABG13668
AAS62352,ABG13670
AAS62353,ABG13671
AAS62354,ABG13672
AAS62355,ABG13673
AAS62356,ABG13674
AAS62357,ABG13675
AAS62358,ABG13676
AAS62359,ABG13677
AAS62360,ABG13678
AAS62361,ABG13679
AAS62362,ABG13680
AAS62363,ABG13681
AAS62364,ABG13682
AAS62365,ABG13683
AAS62366,ABG13684
AAS62367,ABG13685
AAS62368,ABG13686
AAS62369,ABG13687
AAS62370,ABG13688
AAS62371,ABG13689
AAS62372,ABG13690
AAS62373,ABG13691
AAS62374,ABG13692
AAS62375,ABG13693
AAS62376,ABG13694
AAS62377,ABG13695
AAS62379,ABG13696
AAS62380,ABG13697
AAS62381,ABG13698
AAS62382,ABG13699
AAS62383,ABG13700
AAS62384,ABG13701
AAS62385,ABG13702
AAS62387,ABG13703
AAS62388,ABG13704
AAS62389,ABG13705
AAS62393,ABG13710
AAS62394,ABG13711
AAS62395,ABG13712
AAS62396,ABG13713
AAS62397,ABG13714
AAS62398,ABG13715
AAS62400,ABG13716
AAS62401,ABG13717
AAS62402,ABG13718
AAS62403,ABG13719
AAS62404,ABG13720
AAS62405,ABG13721
AAS62406,ABG13724
AAS62407,ABG13725
AAS62409,ABG13726
AAS62410,ABG13727
AAS62411,ABG13728
AAS62412,ABG13729
AAS62413,ABG13730
AAS62414,ABG13731
AAS62415,ABG13732
AAS62416,ABG13733
AAS62417,ABG13734
AAS62418,ABG13735
AAS62419,ABG13736
AAS62420,ABG13737
AAS62421,ABG13738
AAS62422,ABG13739
AAS62424,ABG13741
AAS62425,ABG13742
AAS62426,ABG13743
AAS62427,ABG13744
AAS62428,ABG13745
AAS62430,ABG13746
AAS62431,ABG13747
AAS62432,ABG13748
AAS62433,ABG13749
AAS62434,ABG13750
AAS62435,ABG13751
AAS62436,ABG13752
AAS62437,ABG13754
AAS62438,ABG13755
AAS62439,ABG13756
AAS61978,ABG13759
AAS61977,ABG13760
AAS61976,ABG13764
AAS61975,ABG13765
AAS61974,ABG13766
AAS61973,ABG13767
AAS61972,ABG13768
AAS61971,ABG13769
AAS61970,ABG13770
AAS61969,ABG13771
AAS61968,ABG13772
AAS61967,ABG13773
AAS61966,ABG13774
AAS61965,ABG13775
AAS61964,ABG13776
AAS61963,ABG13777
AAS61962,ABG13778
AAS61961,ABG13779
AAS61960,ABG13780
AAS61959,ABG13781
AAS61958,ABG13782
AAS61957,ABG13783
AAS61956,ABG13784
AAS61955,ABG13785
AAS61954,ABG13786
AAS61953,ABG13787
AAS61952,ABG13788
AAS61951,ABG13789
AAS61950,ABG13790
AAS61949,ABG13791
AAS61948,ABG13792
AAS61947,ABG13793
AAS61946,ABG13794
AAS62043,ABG13798
AAS62042,ABG13799
AAS62041,ABG13800
AAS62038,ABG13802
AAS62037,ABG13805
AAS62036,ABG13807
AAS62035,ABG13808
AAS62034,ABG13809
AAS62033,ABG13810
AAS62032,ABG13811
AAS62031,ABG13812
AAS62030,ABG13813
AAS62029,ABG13814
AAS62028,ABG13815
AAS62026,ABG13816
AAS62025,ABG13817
AAS62024,ABG13818
AAS62023,ABG13819
AAS62022,ABG13820
AAS62021,ABG13821
AAS62020,ABG13822
AAS62019,ABG13823
AAS62018,ABG13824
AAS62017,ABG13826
AAS62016,ABG13827
AAS62014,ABG13830
AAS62013,ABG13831
AAS62012,ABG13834
AAS62011,ABG13835
AAS62010,ABG13836
AAS62008,ABG13838
AAS62007,ABG13839
AAS62006,ABG13840
AAS62005,ABG13841
AAS62004,ABG13843
AAS62003,ABG13844
AAS62002,ABG13845
AAS62001,ABG13846
AAS62000,ABG13847
AAS61999,ABG13848
AAS61998,ABG13849
AAS61997,ABG13850
AAS61996,ABG13851
AAS61995,ABG13852
AAS61994,ABG13853
AAS61993,ABG13854
AAS61992,ABG13855
AAS61991,ABG13856
AAS61990,ABG13857
AAS61989,ABG13858
AAS61988,ABG13859
AAS61987,ABG13860
AAS61986,ABG13861
AAS61985,ABG13862
AAS61984,ABG13863
AAS61983,ABG13864
AAS61982,ABG13865
AAS61981,ABG13866
AAS61980,ABG13867
AAS62441,ABG13869
AAS62442,ABG13870
AAS62443,ABG13871
AAS62444,ABG13872
AAS62445,ABG13873
AAS62446,ABG13874
AAS62447,ABG13875
AAS62448,ABG13876
AAS62449,ABG13877
AAS62450,ABG13878
AAS62452,ABG13883
AAS62453,ABG13884
AAS62454,ABG13885
AAS62455,ABG13886
AAS62456,ABG13887
AAS62457,ABG13888
AAS62459,ABG13890
AAS62460,ABG13891
AAS62461,ABG13892
AAS62462,ABG13893
AAS62463,ABG13894
AAS62464,ABG13895
AAS62465,ABG13896
AAS62466,ABG13897
AAS62467,ABG13898
AAS62468,ABG13900
AAS62469,ABG13901
AAS62471,ABG13906
AAS62472,ABG13907
AAS62474,ABG13911
AAS62475,ABG13913
AAS62476,ABG13914
AAS62477,ABG13915
AAS62478,ABG13917
AAS62480,ABG13919
AAS62481,ABG13920
AAS62482,ABG13921
AAS62483,ABG13922
AAS62484,ABG13923
AAS62485,ABG13924
AAS62486,ABG13925
AAS62487,ABG13926
AAS62488,ABG13927
AAS62489,ABG13928
AAS62490,ABG13929
AAS62492,ABG13930
AAS62493,ABG13931
AAS62494,ABG13932
AAS62496,ABG13933
AAS62497,ABG13934
AAS62498,ABG13935
AAS62499,ABG13936
AAS62500,ABG13937
AAS62501,ABG13938
AAS62502,ABG13939
AAS62503,ABG13940
AAS62504,ABG13941
AAS62505,ABG13942
AAS62506,ABG13944
AAS62507,ABG13945
AAS62508,ABG13946
AAS62509,ABG13947
AAS62510,ABG13948
AAS62511,ABG13952
AAS62512,ABG13953
AAS62513,ABG13954
AAS62514,ABG13955
AAS62515,ABG13956
AAS62517,ABG13957
AAS62518,ABG13958
AAS62519,ABG13959
AAS62520,ABG13960
AAS62521,ABG13961
AAS62522,ABG13962
AAS62523,ABG13963
AAS62528,ABG13965
AAS62529,ABG13966
AAS62530,ABG13967
AAS62531,ABG13968
AAS62532,ABG13969
AAS62533,ABG13970
AAS62534,ABG13971
AAS62535,ABG13972
AAS62536,ABG13973
AAS62537,ABG13977
AAS62538,ABG13978
AAS60422,ABG13979
AAS62539,ABG13980
AAS62540,ABG13981
AAS62541,ABG13982
AAS62542,ABG13983
AAS62543,ABG13984
AAS62544,ABG13985
AAS62545,ABG13986
AAS62546,ABG13987
AAS62547,ABG13988
AAS62548,ABG13989
AAS62550,ABG13991
AAS62551,ABG13993
AAS62552,ABG13994
AAS62553,ABG13995
AAS62554,ABG13996
AAS62555,ABG13997
AAS62556,ABG13998
AAS62557,ABG13999
AAS62558,ABG14000
AAS62559,ABG14001
AAS62560,ABG14002
AAS62561,ABG14003
AAS62562,ABG14004
AAS62563,ABG14005
AAS62564,ABG14006
AAS62565,ABG14007
AAS62566,ABG14008
AAS62567,ABG14009
AAS62568,ABG14010
AAS62569,ABG14011
AAS62570,ABG14012
AAS62571,ABG14013
AAS62572,ABG14014
AAS62574,ABG14015
AAS62575,ABG14016
AAS62577,ABG14017
AAS62578,ABG14018
AAS62579,ABG14019
AAS62580,ABG14020
AAS62582,ABG14021
AAS62583,ABG14022
AAS62584,ABG14023
AAS62585,ABG14024
AAS62586,ABG14025
AAS62587,ABG14026
AAS62588,ABG14027
AAS62589,ABG14028
AAS62590,ABG14029
AAS62591,ABG14030
AAS62592,ABG14031
AAS62593,ABG14032
AAS62594,ABG14033
AAS62595,ABG14034
AAS62596,ABG14037
AAS62597,ABG14038
AAS62598,ABG14039
AAS62599,ABG14040
AAS62600,ABG14041
AAS62601,ABG14042
AAS62602,ABG14043
AAS62603,ABG14044
AAS62604,ABG14045
AAS62605,ABG14046
AAS62606,ABG14047
AAS62607,ABG14048
AAS62608,ABG14049
AAS62609,ABG14050
AAS62610,ABG14051
AAS62611,ABG14052
AAS62612,ABG14053
AAS62613,ABG14054
AAS62614,ABG14055
AAS62615,ABG14056
AAS62616,ABG14057
AAS62617,ABG14058
AAS62618,ABG14059
AAS62619,ABG14060
AAS62621,ABG14061
AAS62622,ABG14062
AAS62623,ABG14063
AAS62624,ABG14064
AAS62625,ABG14065
AAS62626,ABG14066
AAS62627,ABG14067
AAS62628,ABG14068
AAS62629,ABG14069
AAS62630,ABG14070
AAS62631,ABG14071
AAS62632,ABG14072
AAS62633,ABG14073
AAS62634,ABG14074
AAS62635,ABG14075
AAS62636,ABG14076
AAS62637,ABG14077
AAS62638,ABG14079
AAS62640,ABG14081
AAS62641,ABG14082
AAS62642,ABG14083
AAS62643,ABG14084
AAS62644,ABG14085
AAS62645,ABG14086
AAS62947,ABG14091
AAS62946,ABG14092
AAS62945,ABG14093
AAS62944,ABG14094
AAS62943,ABG14095
AAS62942,ABG14096
AAS62765,ABG14100
AAS62766,ABG14101
AAS62767,ABG14102
AAS62768,ABG14103
AAS62769,ABG14104
AAS62770,ABG14105
AAS62771,ABG14106
AAS58619,ABG14107
AAS62772,ABG14108
AAS62773,ABG14109
AAS62774,ABG14110
AAS62775,ABG14111
AAS62776,ABG14112
AAS62777,ABG14113
AAS62778,ABG14114
AAS62779,ABG14115
AAS62780,ABG14116
AAS62781,ABG14117
AAS62782,ABG14118
AAS62783,ABG14119
AAS62784,ABG14120
AAS62785,ABG14121
AAS62786,ABG14122
AAS62787,ABG14123
AAS62788,ABG14124
AAS62789,ABG14125
AAS62790,ABG14126
AAS62791,ABG14127
AAS62792,ABG14128
AAS62793,ABG14129
AAS62794,ABG14130
AAS62795,ABG14131
AAS62796,ABG14132
AAS62797,ABG14133
AAS62798,ABG14134
AAS62799,ABG14135
AAS62800,ABG14136
AAS62801,ABG14137
AAS62802,ABG14138
AAS62803,ABG14140
AAS62805,ABG14141
AAS62806,ABG14142
AAS62807,ABG14143
AAS62808,ABG14144
AAS62809,ABG14145
AAS62810,ABG14147
AAS62811,ABG14148
AAS62812,ABG14149
AAS62813,ABG14150
AAS62815,ABG14152
AAS62816,ABG14153
AAS62817,ABG14154
AAS62818,ABG14155
AAS62819,ABG14156
AAS62820,ABG14157
AAS62822,ABG14160
AAS62823,ABG14161
AAS62824,ABG14162
AAS62825,ABG14163
AAS62826,ABG14164
AAS62827,ABG14165
AAS62828,ABG14166
AAS62829,ABG14167
AAS62830,ABG14168
AAS62831,ABG14169
AAS62832,ABG14170
AAS62833,ABG14171
AAS62835,ABG14172
AAS62836,ABG14173
AAS62837,ABG14174
AAS62838,ABG14176
AAS62839,ABG14177
AAS62840,ABG14178
AAS62841,ABG14179
AAS62842,ABG14180
AAS62843,ABG14181
AAS62844,ABG14182
AAS62845,ABG14183
AAS62846,ABG14184
AAS62847,ABG14185
AAS62848,ABG14186
AAS62849,ABG14187
AAS62850,ABG14188
AAS62851,ABG14192
AAS62852,ABG14193
AAS62853,ABG14194
AAS62854,ABG14195
AAS62855,ABG14196
AAS62856,ABG14197
AAS62857,ABG14198
AAS62858,ABG14199
AAS62859,ABG14200
AAS62860,ABG14201
AAS62861,ABG14204
AAS62862,ABG14206
AAS62863,ABG14207
AAS62864,ABG14208
AAS62865,ABG14209
AAS62866,ABG14210
AAS62867,ABG14211
AAS62868,ABG14212
AAS62869,ABG14213
AAS62870,ABG14214
AAS62871,ABG14215
AAS62873,ABG14217
AAS62874,ABG14218
AAS62875,ABG14219
AAS62876,ABG14220
AAS62877,ABG14221
AAS62878,ABG14222
AAS62880,ABG14224
AAS62881,ABG14225
AAS62882,ABG14226
AAS62883,ABG14227
AAS62885,ABG14229
AAS62886,ABG14230
AAS62887,ABG14231
AAS62888,ABG14232
AAS62889,ABG14235
AAS62890,ABG14236
AAS62891,ABG14237
AAS62892,ABG14238
AAS62893,ABG14239
AAS62895,ABG14240
AAS62896,ABG14241
AAS62897,ABG14245
AAS62898,ABG14246
AAS62899,ABG14247
AAS62900,ABG14248
AAS62901,ABG14249
AAS62902,ABG14250
AAS62903,ABG14251
AAS62904,ABG14252
AAS62905,ABG14253
AAS62906,ABG14254
AAS62907,ABG14255
AAS62908,ABG14257
AAS62909,ABG14258
AAS62910,ABG14259
AAS62911,ABG14260
AAS62912,ABG14261
AAS62913,ABG14263
AAS62914,ABG14264
AAS62915,ABG14265
AAS62917,ABG14268
AAS62918,ABG14269
AAS62919,ABG14270
AAS62920,ABG14271
AAS62922,ABG14273
AAS62924,ABG14276
AAS62925,ABG14277
AAS62926,ABG14278
AAS62928,ABG14279
AAS62929,ABG14280
AAS62930,ABG14281
AAS62931,ABG14282
AAS62932,ABG14283
AAS62933,ABG14284
AAS62934,ABG14285
AAS62935,ABG14286
AAS62936,ABG14287
AAS62937,ABG14288
AAS62938,ABG14289
AAS62940,ABG14291
AAS62763,ABG14294
AAS62762,ABG14295
AAS62761,ABG14296
AAS62760,ABG14297
AAS62759,ABG14298
AAS62758,ABG14299
AAS62756,ABG14300
AAS62755,ABG14301
AAS62754,ABG14302
AAS62753,ABG14303
AAS62752,ABG14304
AAS62751,ABG14305
AAS62750,ABG14306
AAS62749,ABG14307
AAS62748,ABG14308
AAS62747,ABG14309
AAS62746,ABG14310
AAS62744,ABG14312
AAS62743,ABG14313
AAS62742,ABG14316
AAS62741,ABG14317
AAS62740,ABG14318
AAS62739,ABG14319
AAS62738,ABG14320
AAS62736,ABG14322
AAS62735,ABG14323
AAS62734,ABG14324
AAS62733,ABG14325
AAS62732,ABG14326
AAS62731,ABG14327
AAS62730,ABG14328
AAS62729,ABG14329
AAS62726,ABG14331
AAS62724,ABG14333
AAS62723,ABG14334
AAS62648,ABG14338
AAS62649,ABG14339
AAS62650,ABG14340
AAS62651,ABG14341
AAS62652,ABG14342
AAS62653,ABG14343
AAS62654,ABG14344
AAS62656,ABG14348
AAS62658,ABG14349
AAS62659,ABG14350
AAS62660,ABG14351
AAS62661,ABG14352
AAS62662,ABG14353
AAS62663,ABG14354
AAS62664,ABG14355
AAS62665,ABG14356
AAS62666,ABG14357
AAS62667,ABG14358
AAS62668,ABG14359
AAS62669,ABG14360
AAS62670,ABG14361
AAS62671,ABG14362
AAS62672,ABG14365
AAS62673,ABG14366
AAS62674,ABG14367
AAS62675,ABG14368
AAS62676,ABG14369
AAS62677,ABG14370
AAS62678,ABG14371
AAS62679,ABG14372
AAS62680,ABG14373
AAS62681,ABG14374
AAS62682,ABG14375
AAS62683,ABG14376
AAS62685,ABG14377
AAS62686,ABG14378
AAS62687,ABG14379
AAS62688,ABG14381
AAS62689,ABG14382
AAS62690,ABG14383
AAS62691,ABG14384
AAS62692,ABG14385
AAS62693,ABG14386
AAS62694,ABG14387
AAS62695,ABG14389
AAS62697,ABG14390
AAS62698,ABG14391
AAS62699,ABG14392
AAS62700,ABG14393
AAS62701,ABG14396
AAS62702,ABG14397
AAS62703,ABG14398
AAS62704,ABG14400
AAS62705,ABG14401
AAS62706,ABG14402
AAS62707,ABG14403
AAS62708,ABG14404
AAS62709,ABG14405
AAS62710,ABG14407
AAS62711,ABG14408
AAS62712,ABG14409
AAS62713,ABG14410
AAS62714,ABG14411
AAS62715,ABG14412
AAS62716,ABG14413
AAS62717,ABG14414
AAS62718,ABG14415
AAS62719,ABG14416
AAS62720,ABG14417
AAS62721,ABG14418
AAS62722,ABG14419
AAS61323,ABG14423
AAS61325,ABG14425
AAS61326,ABG14426
AAS61328,ABG14427
AAS61329,ABG14428
AAS61330,ABG14431
AAS61331,ABG14432
AAS61332,ABG14434
AAS61333,ABG14435
AAS61334,ABG14436
AAS61335,ABG14437
AAS61336,ABG14439
AAS61338,ABG14440
AAS61339,ABG14441
AAS61340,ABG14442
AAS61341,ABG14443
AAS61342,ABG14444
AAS61343,ABG14445
AAS61344,ABG14446
AAS61345,ABG14447
AAS61346,ABG14448
AAS61347,ABG14449
AAS61348,ABG14450
AAS61349,ABG14451
AAS61350,ABG14452
AAS61351,ABG14453
AAS61352,ABG14454
AAS61353,ABG14455
AAS61354,ABG14456
AAS61355,ABG14457
AAS61356,ABG14458
AAS61357,ABG14459
AAS61358,ABG14462
AAS61359,ABG14463
AAS61360,ABG14464
AAS61361,ABG14465
AAS61363,ABG14466
AAS61364,ABG14467
AAS61366,ABG14468
AAS61367,ABG14469
AAS61368,ABG14470
AAS61369,ABG14471
AAS61370,ABG14472
AAS61371,ABG14473
AAS61372,ABG14474
AAS61373,ABG14475
AAS61374,ABG14477
AAS61375,ABG14478
AAS61376,ABG14480
AAS61377,ABG14481
AAS61378,ABG14482
AAS61379,ABG14483
AAS61380,ABG14484
AAS61381,ABG14487
AAS61382,ABG14488
AAS61383,ABG14489
AAS61384,ABG14490
AAS61385,ABG14491
AAS61386,ABG14492
AAS61387,ABG14495
AAS61388,ABG14496
AAS61390,ABG14497
AAS61391,ABG14498
AAS61392,ABG14499
AAS61394,ABG14500
AAS61395,ABG14501
AAS61396,ABG14502
AAS61397,ABG14503
AAS61398,ABG14504
AAS61399,ABG14505
AAS63649,ABG14507
AAS61401,ABG14508
AAS61402,ABG14509
AAS61403,ABG14510
AAS61404,ABG14511
AAS61405,ABG14512
AAS61406,ABG14514
AAS61407,ABG14515
AAS61408,ABG14516
AAS61128,ABG14519
AAS61127,ABG14520
AAS61126,ABG14521
AAS61125,ABG14522
AAS61124,ABG14523
AAS61123,ABG14524
AAS61122,ABG14525
AAS61118,ABG14527
AAS61114,ABG14528
AAS61113,ABG14529
AAS61111,ABG14531
AAS61110,ABG14532
AAS61109,ABG14533
AAS61107,ABG14534
AAS61106,ABG14535
AAS61105,ABG14536
AAS61104,ABG14537
AAS61103,ABG14538
AAS61102,ABG14539
AAS61101,ABG14540
AAS61100,ABG14541
AAS61099,ABG14542
AAS61098,ABG14543
AAS61097,ABG14544
AAS61096,ABG14545
AAS61095,ABG14546
AAS61094,ABG14547
AAS61093,ABG14551
AAS61092,ABG14552
AAS61091,ABG14553
AAS61090,ABG14554
