Hit_ID,Query_ID
tr|L0HQM5|L0HQM5_ACIS0,tr|A8AAW9|A8AAW9_IGNH4
tr|L0HGP8|L0HGP8_ACIS0,tr|A8AC22|A8AC22_IGNH4
tr|L0HI83|L0HI83_ACIS0,tr|A8A9R0|A8A9R0_IGNH4
tr|L0HM51|L0HM51_ACIS0,tr|A8A9U6|A8A9U6_IGNH4
tr|L0HMG4|L0HMG4_ACIS0,tr|A8A8L0|A8A8L0_IGNH4
tr|L0HQD0|L0HQD0_ACIS0,tr|A8AAR5|A8AAR5_IGNH4
tr|L0HMZ8|L0HMZ8_ACIS0,tr|A8AAW5|A8AAW5_IGNH4
tr|L0HK78|L0HK78_ACIS0,tr|A8A9M7|A8A9M7_IGNH4
tr|L0HKY2|L0HKY2_ACIS0,tr|A8AAM1|A8AAM1_IGNH4
tr|L0HNL1|L0HNL1_ACIS0,tr|A8ABP1|A8ABP1_IGNH4
tr|L0HKL8|L0HKL8_ACIS0,tr|A8A8U7|A8A8U7_IGNH4
tr|L0HLZ9|L0HLZ9_ACIS0,tr|A8AA87|A8AA87_IGNH4
tr|L0HMQ7|L0HMQ7_ACIS0,tr|A8ABG0|A8ABG0_IGNH4
tr|L0HPS9|L0HPS9_ACIS0,tr|A8AAY4|A8AAY4_IGNH4
tr|L0HNL2|L0HNL2_ACIS0,tr|A8A8U4|A8A8U4_IGNH4
tr|L0HM47|L0HM47_ACIS0,tr|A8A8N8|A8A8N8_IGNH4
tr|L0HLT8|L0HLT8_ACIS0,tr|A8A8L7|A8A8L7_IGNH4
tr|L0HJT3|L0HJT3_ACIS0,tr|A8ACA9|A8ACA9_IGNH4
tr|L0HKC4|L0HKC4_ACIS0,tr|A8A9Z6|A8A9Z6_IGNH4
tr|L0HL91|L0HL91_ACIS0,tr|A8A8Z5|A8A8Z5_IGNH4
tr|L0HML8|L0HML8_ACIS0,tr|A8ABR7|A8ABR7_IGNH4
tr|L0HQ51|L0HQ51_ACIS0,tr|A8AA28|A8AA28_IGNH4
tr|L0HNV4|L0HNV4_ACIS0,tr|A8AA02|A8AA02_IGNH4
tr|L0HQL5|L0HQL5_ACIS0,tr|A8A9R7|A8A9R7_IGNH4
tr|L0HM22|L0HM22_ACIS0,tr|A8AC12|A8AC12_IGNH4
tr|L0HM40|L0HM40_ACIS0,tr|A8A9H6|A8A9H6_IGNH4
tr|L0HH39|L0HH39_ACIS0,tr|A8AAD4|A8AAD4_IGNH4
tr|L0HKJ5|L0HKJ5_ACIS0,tr|A8AC87|A8AC87_IGNH4
tr|L0HML0|L0HML0_ACIS0,tr|A8A927|A8A927_IGNH4
tr|L0HHQ6|L0HHQ6_ACIS0,tr|A8AAU7|A8AAU7_IGNH4
tr|L0HNP1|L0HNP1_ACIS0,tr|A8A8S9|A8A8S9_IGNH4
tr|L0HLN5|L0HLN5_ACIS0,tr|A8ABC9|A8ABC9_IGNH4
tr|L0HLE0|L0HLE0_ACIS0,tr|A8A9C4|A8A9C4_IGNH4
tr|L0HID6|L0HID6_ACIS0,tr|A8AAI2|A8AAI2_IGNH4
tr|L0HN65|L0HN65_ACIS0,tr|A8AAC8|A8AAC8_IGNH4
tr|L0HJT2|L0HJT2_ACIS0,tr|A8A9C3|A8A9C3_IGNH4
tr|L0HKK0|L0HKK0_ACIS0,tr|A8AAL9|A8AAL9_IGNH4
tr|L0HPU3|L0HPU3_ACIS0,tr|A8AB24|A8AB24_IGNH4
tr|L0HNG4|L0HNG4_ACIS0,tr|A8AAT2|A8AAT2_IGNH4
tr|L0HJM5|L0HJM5_ACIS0,tr|A8A9R5|A8A9R5_IGNH4
tr|L0HGQ3|L0HGQ3_ACIS0,tr|A8A969|A8A969_IGNH4
tr|L0HN79|L0HN79_ACIS0,tr|A8A9C7|A8A9C7_IGNH4
tr|L0HNG7|L0HNG7_ACIS0,tr|A8A9I1|A8A9I1_IGNH4
tr|L0HIZ0|L0HIZ0_ACIS0,tr|A8A9Z1|A8A9Z1_IGNH4
tr|L0HKL5|L0HKL5_ACIS0,tr|A8A9Z7|A8A9Z7_IGNH4
tr|L0HP14|L0HP14_ACIS0,tr|A8AAL2|A8AAL2_IGNH4
tr|L0HJ18|L0HJ18_ACIS0,tr|A8ABV9|A8ABV9_IGNH4
tr|L0HJ95|L0HJ95_ACIS0,tr|A8A924|A8A924_IGNH4
tr|L0HQQ5|L0HQQ5_ACIS0,tr|A8A964|A8A964_IGNH4
tr|L0HPV2|L0HPV2_ACIS0,tr|A8A914|A8A914_IGNH4
tr|L0HL75|L0HL75_ACIS0,tr|A8AC34|A8AC34_IGNH4
tr|L0HM66|L0HM66_ACIS0,tr|A8A9H4|A8A9H4_IGNH4
tr|L0HNM7|L0HNM7_ACIS0,tr|A8A922|A8A922_IGNH4
tr|L0HLG7|L0HLG7_ACIS0,tr|A8A8E7|A8A8E7_IGNH4
tr|L0HIG2|L0HIG2_ACIS0,tr|A8AAC3|A8AAC3_IGNH4
tr|L0HIC7|L0HIC7_ACIS0,tr|A8A8N1|A8A8N1_IGNH4
tr|L0HLW1|L0HLW1_ACIS0,tr|A8ACE1|A8ACE1_IGNH4
tr|L0HML4|L0HML4_ACIS0,tr|A8AAL7|A8AAL7_IGNH4
tr|L0HN38|L0HN38_ACIS0,tr|A8AAG9|A8AAG9_IGNH4
tr|L0HKW1|L0HKW1_ACIS0,tr|A8AAJ6|A8AAJ6_IGNH4
tr|L0HHT7|L0HHT7_ACIS0,tr|A8ABW9|A8ABW9_IGNH4
tr|L0HLB7|L0HLB7_ACIS0,tr|A8AA83|A8AA83_IGNH4
tr|L0HMK6|L0HMK6_ACIS0,tr|A8AB36|A8AB36_IGNH4
tr|L0HIH2|L0HIH2_ACIS0,tr|A8A8Y9|A8A8Y9_IGNH4
tr|L0HK15|L0HK15_ACIS0,tr|A8AAM2|A8AAM2_IGNH4
tr|L0HMN4|L0HMN4_ACIS0,tr|A8AAY0|A8AAY0_IGNH4
tr|L0HLE5|L0HLE5_ACIS0,tr|A8A8J7|A8A8J7_IGNH4
tr|L0HIU9|L0HIU9_ACIS0,tr|A8AA34|A8AA34_IGNH4
tr|L0HPP8|L0HPP8_ACIS0,tr|A8A8N5|A8A8N5_IGNH4
tr|L0HI51|L0HI51_ACIS0,tr|A8AAC6|A8AAC6_IGNH4
tr|L0HLT5|L0HLT5_ACIS0,tr|A8AAJ0|A8AAJ0_IGNH4
tr|L0HQG5|L0HQG5_ACIS0,tr|A8A9J5|A8A9J5_IGNH4
tr|L0HHM8|L0HHM8_ACIS0,tr|A8AA32|A8AA32_IGNH4
tr|L0HMU9|L0HMU9_ACIS0,tr|A8A902|A8A902_IGNH4
tr|L0HJE4|L0HJE4_ACIS0,tr|A8AB87|A8AB87_IGNH4
tr|L0HN26|L0HN26_ACIS0,tr|A8A8N2|A8A8N2_IGNH4
tr|L0HJW8|L0HJW8_ACIS0,tr|A8A9R8|A8A9R8_IGNH4
tr|L0HM92|L0HM92_ACIS0,tr|A8A9Z3|A8A9Z3_IGNH4
tr|L0HMG3|L0HMG3_ACIS0,tr|A8A8Q5|A8A8Q5_IGNH4
tr|L0HM97|L0HM97_ACIS0,tr|A8AAX0|A8AAX0_IGNH4
tr|L0HPF3|L0HPF3_ACIS0,tr|A8AA21|A8AA21_IGNH4
tr|L0HL00|L0HL00_ACIS0,tr|A8A9U9|A8A9U9_IGNH4
tr|L0HLM7|L0HLM7_ACIS0,tr|A8AA88|A8AA88_IGNH4
tr|L0HLR4|L0HLR4_ACIS0,tr|A8ABS3|A8ABS3_IGNH4
tr|L0HM02|L0HM02_ACIS0,tr|A8AA72|A8AA72_IGNH4
tr|L0HLV2|L0HLV2_ACIS0,tr|A8ABF4|A8ABF4_IGNH4
tr|L0HLJ4|L0HLJ4_ACIS0,tr|A8A9Q7|A8A9Q7_IGNH4
tr|L0HN03|L0HN03_ACIS0,tr|A8AB46|A8AB46_IGNH4
tr|L0HNV2|L0HNV2_ACIS0,tr|A8A8Z1|A8A8Z1_IGNH4
tr|L0HL08|L0HL08_ACIS0,tr|A8AA58|A8AA58_IGNH4
tr|L0HJN3|L0HJN3_ACIS0,tr|A8A8G0|A8A8G0_IGNH4
tr|L0HNI3|L0HNI3_ACIS0,tr|A8A8W9|A8A8W9_IGNH4
tr|L0HH97|L0HH97_ACIS0,tr|A8AA50|A8AA50_IGNH4
tr|L0HIJ6|L0HIJ6_ACIS0,tr|A8AC73|A8AC73_IGNH4
tr|L0HLC8|L0HLC8_ACIS0,tr|A8ABC3|A8ABC3_IGNH4
tr|L0HND4|L0HND4_ACIS0,tr|A8ABP3|A8ABP3_IGNH4
tr|L0HLP3|L0HLP3_ACIS0,tr|A8A8S2|A8A8S2_IGNH4
tr|L0HLB9|L0HLB9_ACIS0,tr|A8AA49|A8AA49_IGNH4
tr|L0HMM4|L0HMM4_ACIS0,tr|A8AAD3|A8AAD3_IGNH4
tr|L0HLA0|L0HLA0_ACIS0,tr|A8A9A0|A8A9A0_IGNH4
tr|L0HME1|L0HME1_ACIS0,tr|A8AB79|A8AB79_IGNH4
tr|L0HK29|L0HK29_ACIS0,tr|A8AAA5|A8AAA5_IGNH4
tr|L0HKW3|L0HKW3_ACIS0,tr|A8ACG3|A8ACG3_IGNH4
tr|L0HN39|L0HN39_ACIS0,tr|A8AAF3|A8AAF3_IGNH4
tr|L0HN50|L0HN50_ACIS0,tr|A8AC81|A8AC81_IGNH4
tr|L0HP74|L0HP74_ACIS0,tr|A8ABJ0|A8ABJ0_IGNH4
tr|L0HHY7|L0HHY7_ACIS0,tr|A8A9D4|A8A9D4_IGNH4
tr|L0HH06|L0HH06_ACIS0,tr|A8A9D5|A8A9D5_IGNH4
tr|L0HLN1|L0HLN1_ACIS0,tr|A8A9K2|A8A9K2_IGNH4
tr|L0HHD5|L0HHD5_ACIS0,tr|A8ABF9|A8ABF9_IGNH4
tr|L0HN76|L0HN76_ACIS0,tr|A8AA44|A8AA44_IGNH4
tr|L0HL88|L0HL88_ACIS0,tr|A8ABL5|A8ABL5_IGNH4
tr|L0HNN6|L0HNN6_ACIS0,tr|A8ACC8|A8ACC8_IGNH4
tr|L0HHJ8|L0HHJ8_ACIS0,tr|A8ACE3|A8ACE3_IGNH4
tr|L0HGN4|L0HGN4_ACIS0,tr|A8AB88|A8AB88_IGNH4
tr|L0HNS7|L0HNS7_ACIS0,tr|A8A8R1|A8A8R1_IGNH4
tr|L0HMJ6|L0HMJ6_ACIS0,tr|A8A975|A8A975_IGNH4
tr|L0HLN8|L0HLN8_ACIS0,tr|A8ABN4|A8ABN4_IGNH4
tr|L0HNN5|L0HNN5_ACIS0,tr|A8A8K1|A8A8K1_IGNH4
tr|L0HMR7|L0HMR7_ACIS0,tr|A8AAA6|A8AAA6_IGNH4
tr|L0HKB1|L0HKB1_ACIS0,tr|A8AAS1|A8AAS1_IGNH4
tr|L0HMM7|L0HMM7_ACIS0,tr|A8ABD8|A8ABD8_IGNH4
tr|L0HMM8|L0HMM8_ACIS0,tr|A8AA17|A8AA17_IGNH4
tr|L0HM71|L0HM71_ACIS0,tr|A8ACA6|A8ACA6_IGNH4
tr|L0HK42|L0HK42_ACIS0,tr|A8A9M1|A8A9M1_IGNH4
tr|L0HJE9|L0HJE9_ACIS0,tr|A8A8P0|A8A8P0_IGNH4
tr|L0HK66|L0HK66_ACIS0,tr|A8A8F7|A8A8F7_IGNH4
tr|L0HPI2|L0HPI2_ACIS0,tr|A8AA81|A8AA81_IGNH4
tr|L0HIE1|L0HIE1_ACIS0,tr|A8AAX2|A8AAX2_IGNH4
tr|L0HN88|L0HN88_ACIS0,tr|A8A9X5|A8A9X5_IGNH4
tr|L0HN11|L0HN11_ACIS0,tr|A8AA39|A8AA39_IGNH4
tr|L0HM25|L0HM25_ACIS0,tr|A8AAI0|A8AAI0_IGNH4
tr|L0HIP8|L0HIP8_ACIS0,tr|A8AB86|A8AB86_IGNH4
tr|L0HKX0|L0HKX0_ACIS0,tr|A8AC41|A8AC41_IGNH4
tr|L0HLJ1|L0HLJ1_ACIS0,tr|A8A985|A8A985_IGNH4
tr|L0HIZ3|L0HIZ3_ACIS0,tr|A8A943|A8A943_IGNH4
tr|L0HHU2|L0HHU2_ACIS0,tr|A8A9H2|A8A9H2_IGNH4
tr|L0HJL7|L0HJL7_ACIS0,tr|A8AAT9|A8AAT9_IGNH4
tr|L0HGY8|L0HGY8_ACIS0,tr|A8A8V1|A8A8V1_IGNH4
tr|L0HLB4|L0HLB4_ACIS0,tr|A8A8K2|A8A8K2_IGNH4
tr|L0HKL9|L0HKL9_ACIS0,tr|A8A8L2|A8A8L2_IGNH4
tr|L0HNH4|L0HNH4_ACIS0,tr|A8A9Z0|A8A9Z0_IGNH4
tr|L0HLN6|L0HLN6_ACIS0,tr|A8A8F2|A8A8F2_IGNH4
tr|L0HQE5|L0HQE5_ACIS0,tr|A8AAM5|A8AAM5_IGNH4
tr|L0HQP2|L0HQP2_ACIS0,tr|A8ABX0|A8ABX0_IGNH4
tr|L0HHN8|L0HHN8_ACIS0,tr|A8ABH8|A8ABH8_IGNH4
tr|L0HQ99|L0HQ99_ACIS0,tr|A8A928|A8A928_IGNH4
tr|L0HNB3|L0HNB3_ACIS0,tr|A8A8Z9|A8A8Z9_IGNH4
tr|L0HK45|L0HK45_ACIS0,tr|A8AB84|A8AB84_IGNH4
tr|L0HM41|L0HM41_ACIS0,tr|A8A933|A8A933_IGNH4
tr|L0HMG2|L0HMG2_ACIS0,tr|A8AC80|A8AC80_IGNH4
tr|L0HLT3|L0HLT3_ACIS0,tr|A8A958|A8A958_IGNH4
tr|L0HK02|L0HK02_ACIS0,tr|A8ACB2|A8ACB2_IGNH4
tr|L0HN05|L0HN05_ACIS0,tr|A8AAK5|A8AAK5_IGNH4
tr|L0HL47|L0HL47_ACIS0,tr|A8AB34|A8AB34_IGNH4
tr|L0HKS3|L0HKS3_ACIS0,tr|A8AAA0|A8AAA0_IGNH4
tr|L0HJW3|L0HJW3_ACIS0,tr|A8A956|A8A956_IGNH4
tr|L0HJ59|L0HJ59_ACIS0,tr|A8ABB7|A8ABB7_IGNH4
tr|L0HME6|L0HME6_ACIS0,tr|A8ABG5|A8ABG5_IGNH4
tr|L0HJ39|L0HJ39_ACIS0,tr|A8AAC4|A8AAC4_IGNH4
tr|L0HMK2|L0HMK2_ACIS0,tr|A8AAW2|A8AAW2_IGNH4
tr|L0HJ00|L0HJ00_ACIS0,tr|A8ABR6|A8ABR6_IGNH4
tr|L0HLY0|L0HLY0_ACIS0,tr|A8A8Q0|A8A8Q0_IGNH4
tr|L0HM64|L0HM64_ACIS0,tr|A8A917|A8A917_IGNH4
tr|L0HLX1|L0HLX1_ACIS0,tr|A8A9E5|A8A9E5_IGNH4
tr|L0HP60|L0HP60_ACIS0,tr|A8ABF2|A8ABF2_IGNH4
tr|L0HHZ6|L0HHZ6_ACIS0,tr|A8A9Q9|A8A9Q9_IGNH4
tr|L0HPF7|L0HPF7_ACIS0,tr|A8AB47|A8AB47_IGNH4
tr|L0HMU3|L0HMU3_ACIS0,tr|A8A9K9|A8A9K9_IGNH4
tr|L0HJ78|L0HJ78_ACIS0,tr|A8AB29|A8AB29_IGNH4
tr|L0HMD5|L0HMD5_ACIS0,tr|A8ABD5|A8ABD5_IGNH4
tr|L0HL09|L0HL09_ACIS0,tr|A8A9T9|A8A9T9_IGNH4
tr|L0HNF1|L0HNF1_ACIS0,tr|A8ABF1|A8ABF1_IGNH4
tr|L0HN47|L0HN47_ACIS0,tr|A8ABV3|A8ABV3_IGNH4
tr|L0HNA2|L0HNA2_ACIS0,tr|A8AAU4|A8AAU4_IGNH4
tr|L0HP81|L0HP81_ACIS0,tr|A8A9R4|A8A9R4_IGNH4
tr|L0HPK9|L0HPK9_ACIS0,tr|A8A8J9|A8A8J9_IGNH4
tr|L0HMI9|L0HMI9_ACIS0,tr|A8A9X8|A8A9X8_IGNH4
tr|L0HM43|L0HM43_ACIS0,tr|A8ABF0|A8ABF0_IGNH4
tr|L0HLM9|L0HLM9_ACIS0,tr|A8A9F4|A8A9F4_IGNH4
tr|L0HGS4|L0HGS4_ACIS0,tr|A8AB99|A8AB99_IGNH4
tr|L0HN29|L0HN29_ACIS0,tr|A8ABC6|A8ABC6_IGNH4
tr|L0HL01|L0HL01_ACIS0,tr|A8ABB3|A8ABB3_IGNH4
tr|L0HPP1|L0HPP1_ACIS0,tr|A8A9Y7|A8A9Y7_IGNH4
tr|L0HI36|L0HI36_ACIS0,tr|A8AAI7|A8AAI7_IGNH4
tr|L0HMB5|L0HMB5_ACIS0,tr|A8AC25|A8AC25_IGNH4
tr|L0HL48|L0HL48_ACIS0,tr|A8A9N4|A8A9N4_IGNH4
tr|L0HPR0|L0HPR0_ACIS0,tr|A8A9S6|A8A9S6_IGNH4
tr|L0HQI2|L0HQI2_ACIS0,tr|A8ABT5|A8ABT5_IGNH4
tr|L0HNR6|L0HNR6_ACIS0,tr|A8A9M6|A8A9M6_IGNH4
tr|L0HI72|L0HI72_ACIS0,tr|A8A9B5|A8A9B5_IGNH4
tr|L0HIW5|L0HIW5_ACIS0,tr|A8AB70|A8AB70_IGNH4
tr|L0HJ14|L0HJ14_ACIS0,tr|A8ABL0|A8ABL0_IGNH4
tr|L0HM98|L0HM98_ACIS0,tr|A8ACF7|A8ACF7_IGNH4
tr|L0HMM6|L0HMM6_ACIS0,tr|A8ABD2|A8ABD2_IGNH4
tr|L0HQA4|L0HQA4_ACIS0,tr|A8AA82|A8AA82_IGNH4
tr|L0HHK7|L0HHK7_ACIS0,tr|A8AB21|A8AB21_IGNH4
tr|L0HMX0|L0HMX0_ACIS0,tr|A8A8G8|A8A8G8_IGNH4
tr|L0HML6|L0HML6_ACIS0,tr|A8AA71|A8AA71_IGNH4
tr|L0HKH6|L0HKH6_ACIS0,tr|A8ABG7|A8ABG7_IGNH4
tr|L0HLI5|L0HLI5_ACIS0,tr|A8A966|A8A966_IGNH4
tr|L0HH01|L0HH01_ACIS0,tr|A8ABR1|A8ABR1_IGNH4
tr|L0HLI6|L0HLI6_ACIS0,tr|A8A8W7|A8A8W7_IGNH4
tr|L0HPG2|L0HPG2_ACIS0,tr|A8AC03|A8AC03_IGNH4
tr|L0HM69|L0HM69_ACIS0,tr|A8AAW8|A8AAW8_IGNH4
tr|L0HJC5|L0HJC5_ACIS0,tr|A8A909|A8A909_IGNH4
tr|L0HLN9|L0HLN9_ACIS0,tr|A8AA53|A8AA53_IGNH4
tr|L0HM81|L0HM81_ACIS0,tr|A8AC90|A8AC90_IGNH4
tr|L0HLM5|L0HLM5_ACIS0,tr|A8ABD6|A8ABD6_IGNH4
tr|L0HJ05|L0HJ05_ACIS0,tr|A8AC72|A8AC72_IGNH4
tr|L0HKM2|L0HKM2_ACIS0,tr|A8A9U5|A8A9U5_IGNH4
tr|L0HP90|L0HP90_ACIS0,tr|A8A8W8|A8A8W8_IGNH4
tr|L0HPL4|L0HPL4_ACIS0,tr|A8A9N5|A8A9N5_IGNH4
tr|L0HLY6|L0HLY6_ACIS0,tr|A8A9D9|A8A9D9_IGNH4
tr|L0HH11|L0HH11_ACIS0,tr|A8ABQ4|A8ABQ4_IGNH4
tr|L0HMF8|L0HMF8_ACIS0,tr|A8ABI0|A8ABI0_IGNH4
tr|L0HKV3|L0HKV3_ACIS0,tr|A8A8J0|A8A8J0_IGNH4
tr|L0HLF9|L0HLF9_ACIS0,tr|A8ABF3|A8ABF3_IGNH4
tr|L0HHN3|L0HHN3_ACIS0,tr|A8A8N7|A8A8N7_IGNH4
tr|L0HP01|L0HP01_ACIS0,tr|A8A8E1|A8A8E1_IGNH4
tr|L0HNT1|L0HNT1_ACIS0,tr|A8AAE6|A8AAE6_IGNH4
tr|L0HQN7|L0HQN7_ACIS0,tr|A8A9Y5|A8A9Y5_IGNH4
tr|L0HLR2|L0HLR2_ACIS0,tr|A8A934|A8A934_IGNH4
tr|L0HKQ5|L0HKQ5_ACIS0,tr|A8AC95|A8AC95_IGNH4
tr|L0HPT3|L0HPT3_ACIS0,tr|A8ABX1|A8ABX1_IGNH4
tr|L0HP30|L0HP30_ACIS0,tr|A8A8E3|A8A8E3_IGNH4
tr|L0HHL5|L0HHL5_ACIS0,tr|A8A9Z8|A8A9Z8_IGNH4
tr|L0HK41|L0HK41_ACIS0,tr|A8ABS6|A8ABS6_IGNH4
tr|L0HMD8|L0HMD8_ACIS0,tr|A8A976|A8A976_IGNH4
tr|L0HIG7|L0HIG7_ACIS0,tr|A8A8H0|A8A8H0_IGNH4
tr|L0HMW3|L0HMW3_ACIS0,tr|A8ABT3|A8ABT3_IGNH4
tr|L0HMB7|L0HMB7_ACIS0,tr|A8ABW0|A8ABW0_IGNH4
tr|L0HMY6|L0HMY6_ACIS0,tr|A8AAV3|A8AAV3_IGNH4
tr|L0HN66|L0HN66_ACIS0,tr|A8AB94|A8AB94_IGNH4
tr|L0HHF6|L0HHF6_ACIS0,tr|A8AA42|A8AA42_IGNH4
tr|L0HME3|L0HME3_ACIS0,tr|A8ABB6|A8ABB6_IGNH4
tr|L0HNH6|L0HNH6_ACIS0,tr|A8ABY6|A8ABY6_IGNH4
tr|L0HPT0|L0HPT0_ACIS0,tr|A8AA79|A8AA79_IGNH4
tr|L0HMT7|L0HMT7_ACIS0,tr|A8AB25|A8AB25_IGNH4
tr|L0HMN9|L0HMN9_ACIS0,tr|A8AAY2|A8AAY2_IGNH4
tr|L0HPV7|L0HPV7_ACIS0,tr|A8AC64|A8AC64_IGNH4
tr|L0HJN2|L0HJN2_ACIS0,tr|A8A9H9|A8A9H9_IGNH4
tr|L0HLU3|L0HLU3_ACIS0,tr|A8AB60|A8AB60_IGNH4
tr|L0HMZ7|L0HMZ7_ACIS0,tr|A8A8H3|A8A8H3_IGNH4
tr|L0HHU7|L0HHU7_ACIS0,tr|A8A955|A8A955_IGNH4
tr|L0HNE0|L0HNE0_ACIS0,tr|A8A931|A8A931_IGNH4
tr|L0HN49|L0HN49_ACIS0,tr|A8A8I4|A8A8I4_IGNH4
tr|L0HK22|L0HK22_ACIS0,tr|A8A8H4|A8A8H4_IGNH4
tr|L0HNY9|L0HNY9_ACIS0,tr|A8A9A6|A8A9A6_IGNH4
tr|L0HHH8|L0HHH8_ACIS0,tr|A8A8X6|A8A8X6_IGNH4
tr|L0HKP8|L0HKP8_ACIS0,tr|A8AAP4|A8AAP4_IGNH4
tr|L0HKR3|L0HKR3_ACIS0,tr|A8AAB0|A8AAB0_IGNH4
tr|L0HKS6|L0HKS6_ACIS0,tr|A8AAJ5|A8AAJ5_IGNH4
tr|L0HNW8|L0HNW8_ACIS0,tr|A8A9N3|A8A9N3_IGNH4
tr|L0HMU5|L0HMU5_ACIS0,tr|A8ABA9|A8ABA9_IGNH4
tr|L0HLN2|L0HLN2_ACIS0,tr|A8ABY7|A8ABY7_IGNH4
tr|L0HMR8|L0HMR8_ACIS0,tr|A8AAQ6|A8AAQ6_IGNH4
tr|L0HPM2|L0HPM2_ACIS0,tr|A8AAP3|A8AAP3_IGNH4
tr|L0HPU4|L0HPU4_ACIS0,tr|A8A9Y3|A8A9Y3_IGNH4
tr|L0HLV4|L0HLV4_ACIS0,tr|A8AAW0|A8AAW0_IGNH4
tr|L0HKS4|L0HKS4_ACIS0,tr|A8AA63|A8AA63_IGNH4
tr|L0HNJ9|L0HNJ9_ACIS0,tr|A8AB11|A8AB11_IGNH4
tr|L0HM08|L0HM08_ACIS0,tr|A8AC68|A8AC68_IGNH4
tr|L0HN48|L0HN48_ACIS0,tr|A8A8Z2|A8A8Z2_IGNH4
tr|L0HJS5|L0HJS5_ACIS0,tr|A8ABQ3|A8ABQ3_IGNH4
tr|L0HLU7|L0HLU7_ACIS0,tr|A8ABQ6|A8ABQ6_IGNH4
tr|L0HLK8|L0HLK8_ACIS0,tr|A8AAV9|A8AAV9_IGNH4
tr|U3GL04|U3GL04_ACIS0,tr|A8AB27|A8AB27_IGNH4
tr|L0HJD6|L0HJD6_ACIS0,tr|A8AB76|A8AB76_IGNH4
tr|L0HK26|L0HK26_ACIS0,tr|A8A8V5|A8A8V5_IGNH4
tr|L0HMF5|L0HMF5_ACIS0,tr|A8ABS2|A8ABS2_IGNH4
tr|L0HPR1|L0HPR1_ACIS0,tr|A8AAY1|A8AAY1_IGNH4
tr|L0HKE1|L0HKE1_ACIS0,tr|A8AA16|A8AA16_IGNH4
tr|L0HMA1|L0HMA1_ACIS0,tr|A8A8P1|A8A8P1_IGNH4
tr|L0HQC6|L0HQC6_ACIS0,tr|A8AB55|A8AB55_IGNH4
tr|L0HN92|L0HN92_ACIS0,tr|A8A9X2|A8A9X2_IGNH4
tr|L0HKF7|L0HKF7_ACIS0,tr|A8AC11|A8AC11_IGNH4
tr|L0HPU7|L0HPU7_ACIS0,tr|A8A9T6|A8A9T6_IGNH4
tr|L0HNK6|L0HNK6_ACIS0,tr|A8AB62|A8AB62_IGNH4
tr|L0HP59|L0HP59_ACIS0,tr|A8AAI8|A8AAI8_IGNH4
tr|L0HMH6|L0HMH6_ACIS0,tr|A8AAA8|A8AAA8_IGNH4
tr|L0HK52|L0HK52_ACIS0,tr|A8AAS9|A8AAS9_IGNH4
tr|L0HMK3|L0HMK3_ACIS0,tr|A8AAA4|A8AAA4_IGNH4
tr|L0HPF1|L0HPF1_ACIS0,tr|A8ABP8|A8ABP8_IGNH4
tr|L0HK82|L0HK82_ACIS0,tr|A8AB31|A8AB31_IGNH4
tr|L0HQJ5|L0HQJ5_ACIS0,tr|A8ABK8|A8ABK8_IGNH4
tr|L0HPX6|L0HPX6_ACIS0,tr|A8A957|A8A957_IGNH4
tr|L0HKT5|L0HKT5_ACIS0,tr|A8ACE6|A8ACE6_IGNH4
tr|L0HK77|L0HK77_ACIS0,tr|A8AAA7|A8AAA7_IGNH4
tr|L0HMP9|L0HMP9_ACIS0,tr|A8AAE5|A8AAE5_IGNH4
tr|L0HN91|L0HN91_ACIS0,tr|A8A926|A8A926_IGNH4
tr|L0HKL7|L0HKL7_ACIS0,tr|A8A8Y7|A8A8Y7_IGNH4
tr|L0HKF2|L0HKF2_ACIS0,tr|A8AB98|A8AB98_IGNH4
tr|L0HKY7|L0HKY7_ACIS0,tr|A8AAS5|A8AAS5_IGNH4
tr|L0HMH7|L0HMH7_ACIS0,tr|A8A9G9|A8A9G9_IGNH4
tr|L0HNY3|L0HNY3_ACIS0,tr|A8AB56|A8AB56_IGNH4
tr|L0HND9|L0HND9_ACIS0,tr|A8AAU9|A8AAU9_IGNH4
tr|L0HMH3|L0HMH3_ACIS0,tr|A8AAX1|A8AAX1_IGNH4
tr|L0HLQ7|L0HLQ7_ACIS0,tr|A8ABZ1|A8ABZ1_IGNH4
tr|L0HND5|L0HND5_ACIS0,tr|A8AAR6|A8AAR6_IGNH4
tr|L0HME4|L0HME4_ACIS0,tr|A8ACD6|A8ACD6_IGNH4
tr|L0HKQ8|L0HKQ8_ACIS0,tr|A8AAX5|A8AAX5_IGNH4
tr|L0HP43|L0HP43_ACIS0,tr|A8ACC9|A8ACC9_IGNH4
tr|L0HKZ1|L0HKZ1_ACIS0,tr|A8AA00|A8AA00_IGNH4
tr|L0HJM2|L0HJM2_ACIS0,tr|A8AC58|A8AC58_IGNH4
tr|L0HMA5|L0HMA5_ACIS0,tr|A8ABS7|A8ABS7_IGNH4
tr|L0HKY5|L0HKY5_ACIS0,tr|A8A8W5|A8A8W5_IGNH4
tr|L0HMQ5|L0HMQ5_ACIS0,tr|A8AAT8|A8AAT8_IGNH4
tr|L0HJE0|L0HJE0_ACIS0,tr|A8ABG6|A8ABG6_IGNH4
tr|L0HPH8|L0HPH8_ACIS0,tr|A8A9K1|A8A9K1_IGNH4
